Name,Orig_Label,Pred_Label,Pred_Blurred_5_Label,Pred_Blurred_10_Label,Pred_Blurred_15_Label,Pred_Blurred_20_Label,Pred_Dark_1_Label,Pred_Dark_2_Label,Pred_Dark_3_Label,Pred_Bright_1_Label,Pred_Bright_2_Label,Pred_Bright_3_Label,Pred_Bright_4_Label,Pred_Bright_5_Label,Pred_Bright_6_Label,Pred_Bright_7_Label,Pred_Occl_5_Label,Pred_Occl_10_Label,Pred_Occl_15_Label,Pred_Occl_20_Label,Pred_Occl_25_Label
03112.png,23,23,23,31,20,10,23,23,31,23,23,23,23,23,23,23,23,13,13,13,23
03113.png,11,11,11,11,11,30,11,11,11,11,11,11,11,11,11,11,11,11,11,11,18
03114.png,23,23,23,31,20,31,31,31,19,23,23,23,23,23,23,23,31,23,31,11,13
03115.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12
03116.png,17,14,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
03117.png,36,37,37,35,36,36,37,35,36,37,36,36,36,36,36,40,37,35,35,35,35
03118.png,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
03119.png,38,38,38,38,38,40,38,33,40,38,1,12,13,12,14,13,35,38,36,33,38
03120.png,2,2,2,9,2,2,1,2,1,2,2,2,4,9,4,17,2,2,1,2,7
03121.png,8,8,8,8,8,8,5,8,8,8,8,8,8,4,2,9,8,8,8,8,8
03122.png,18,18,18,18,18,18,15,18,18,18,18,18,18,18,18,18,18,18,11,18,11
03123.png,4,4,4,8,8,8,4,8,4,4,4,4,4,4,4,4,4,4,4,4,13
03124.png,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,18,10,10
03125.png,7,7,7,7,7,7,7,7,7,7,7,7,7,2,4,4,7,7,7,7,7
03126.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,12,38,35,35,35,38
03127.png,14,14,14,17,14,14,14,14,14,14,14,14,14,14,14,17,17,14,14,14,14
03128.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
03129.png,38,38,38,38,38,38,38,38,38,38,38,14,15,12,12,12,38,38,35,35,38
03130.png,9,9,13,9,9,9,9,9,10,9,9,9,9,15,9,9,9,9,9,10,9
03131.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
03132.png,1,1,1,5,5,5,1,1,3,1,1,1,1,1,1,1,5,1,1,18,20
03133.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11,11,11,11,25,25
03134.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
03135.png,1,1,1,1,8,8,1,1,1,1,15,38,15,17,17,38,1,1,2,1,1
03136.png,1,7,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,18,1,1
03137.png,25,25,25,25,25,25,25,25,25,25,25,11,25,25,25,25,25,11,25,11,18
03138.png,7,7,7,10,8,8,7,10,5,7,7,7,7,7,7,7,5,7,7,10,13
03139.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,42
03140.png,5,5,5,5,5,16,5,5,5,5,5,5,5,5,5,5,3,5,13,5,5
03141.png,40,40,40,40,40,34,40,40,3,40,33,40,40,40,33,40,36,33,40,35,33
03142.png,28,28,28,28,23,25,28,28,28,28,11,28,28,27,28,28,28,30,11,28,11
03143.png,20,19,19,21,20,20,11,20,19,19,19,19,19,19,19,19,19,18,19,19,19
03144.png,4,4,4,8,5,5,4,4,4,4,38,4,4,4,4,4,4,4,4,12,4
03145.png,9,9,9,9,9,10,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9
03146.png,3,1,3,3,10,5,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3
03147.png,1,1,5,5,8,5,2,8,5,1,1,2,1,2,1,2,1,5,1,13,18
03148.png,35,35,38,35,38,35,35,35,13,35,35,35,35,35,35,35,35,35,35,13,35
03149.png,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,20,2,2,2,1,2
03150.png,22,22,22,22,22,19,22,22,22,22,22,22,22,18,22,22,18,22,18,11,18
03151.png,2,2,2,2,9,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,14
03152.png,2,5,2,2,5,5,10,5,5,2,1,2,2,2,2,2,2,5,12,2,1
03153.png,1,2,1,1,1,4,1,1,1,1,1,1,1,1,12,12,1,1,2,1,2
03154.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
03155.png,4,4,4,4,4,8,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
03156.png,3,3,3,10,10,5,3,10,3,3,3,5,3,1,3,5,10,3,17,1,18
03157.png,11,11,11,11,11,25,11,11,11,11,11,28,21,11,18,26,11,11,18,11,12
03158.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
03159.png,5,5,7,1,7,7,2,3,5,5,2,8,2,1,1,2,2,5,11,1,14
03160.png,29,28,28,29,23,28,29,29,29,28,29,18,18,17,12,12,29,29,28,29,29
03161.png,10,10,10,31,20,20,10,10,10,10,20,10,10,10,42,38,13,18,18,10,13
03162.png,33,34,36,34,34,34,37,34,34,34,33,38,33,40,38,12,35,35,35,35,35
03163.png,38,38,38,15,38,40,38,38,38,38,17,17,38,38,38,12,38,38,38,38,15
03164.png,12,12,12,12,12,12,12,12,12,12,12,12,12,18,12,12,12,12,12,12,12
03165.png,17,17,17,17,17,17,17,17,17,17,17,15,5,5,5,15,17,17,17,17,17
03166.png,16,16,16,16,16,16,16,16,16,16,16,16,41,41,9,9,16,16,16,42,11
03167.png,12,12,12,12,12,12,12,12,12,12,12,12,38,12,12,12,12,12,12,12,12
03168.png,3,3,3,3,3,5,3,3,4,3,4,3,3,3,3,3,10,3,3,3,3
03169.png,4,4,4,8,5,8,4,1,13,4,4,4,4,2,4,4,4,4,18,35,1
03170.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10
03171.png,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7
03172.png,18,18,31,31,31,18,13,20,20,18,31,20,18,18,20,18,31,18,18,13,18
03173.png,38,35,42,13,13,17,1,11,13,36,38,36,36,36,38,38,13,12,12,12,13
03174.png,35,35,35,35,35,35,33,35,35,35,35,35,35,35,35,35,35,35,35,33,35
03175.png,1,1,1,5,1,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,14
03176.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,14,17,17,17,17,11,13
03177.png,26,26,26,26,14,26,26,26,26,26,11,26,26,26,26,28,26,26,26,18,18
03178.png,34,35,35,34,34,34,34,33,34,34,33,38,35,12,12,12,35,34,35,34,35
03179.png,7,7,7,7,7,13,10,7,7,7,7,7,7,7,7,7,7,13,7,7,7
03180.png,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,17
03181.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
03182.png,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,11,7,7
03183.png,17,17,17,17,17,17,17,17,17,17,17,17,17,41,41,7,17,35,17,13,17
03184.png,3,3,3,2,5,5,3,3,3,3,3,3,1,1,1,28,3,2,3,2,3
03185.png,12,12,12,12,12,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13
03186.png,13,13,13,20,42,13,13,13,13,42,13,13,13,13,13,13,13,13,13,13,13
03187.png,31,31,31,31,31,20,31,31,31,31,31,31,31,23,31,31,11,31,31,31,31
03188.png,36,36,36,35,36,36,36,36,36,36,36,36,38,40,17,12,36,36,36,35,36
03189.png,7,7,7,7,8,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7
03190.png,8,8,8,8,8,8,8,8,8,8,8,8,7,8,16,8,8,8,8,13,8
03191.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12,12,12,13
03192.png,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3
03193.png,5,5,5,3,5,5,5,5,5,1,5,5,5,5,5,5,5,3,5,5,35
03194.png,24,24,24,21,13,24,24,24,24,24,24,24,24,24,24,24,24,24,24,11,24
03195.png,11,11,11,11,11,25,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13
03196.png,28,28,28,28,23,20,25,28,28,28,28,28,28,28,28,31,28,25,28,18,11
03197.png,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,8,2,2,2,2,2
03198.png,1,2,1,5,5,8,1,5,5,1,1,1,1,1,1,2,1,1,1,13,1
03199.png,5,1,5,5,2,5,5,5,5,5,5,5,5,5,5,5,1,5,1,11,1
03200.png,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,1,5
03201.png,9,9,16,7,10,10,9,9,9,9,9,9,9,16,9,9,10,9,10,9,17
03202.png,1,1,1,1,1,2,1,1,1,4,1,1,1,4,2,25,1,1,1,1,1
03203.png,13,13,13,13,13,13,13,13,13,13,13,35,13,13,13,13,13,13,13,13,13
03204.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13
03205.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03206.png,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
03207.png,31,31,31,31,42,10,31,31,31,22,31,31,31,31,31,31,31,13,18,11,31
03208.png,1,1,1,1,7,9,1,1,1,1,1,1,14,14,38,12,1,1,2,11,1
03209.png,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2
03210.png,7,7,7,7,16,10,7,7,10,7,7,7,7,7,7,7,7,3,18,11,13
03211.png,1,1,1,1,2,5,1,1,13,1,1,1,1,1,1,14,1,1,11,13,11
03212.png,2,2,10,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
03213.png,12,12,12,12,12,41,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03214.png,2,2,2,2,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
03215.png,4,4,4,4,8,8,4,4,4,3,4,13,4,4,12,4,4,4,4,4,10
03216.png,11,11,11,11,11,11,11,11,11,11,11,11,11,13,11,13,11,11,11,11,11
03217.png,24,24,4,28,18,18,24,24,24,24,24,18,24,24,24,24,24,24,24,24,24
03218.png,38,38,38,38,39,38,38,38,38,38,38,38,38,39,38,38,38,35,35,38,38
03219.png,10,10,10,10,10,10,10,10,5,10,10,10,10,10,10,9,10,10,10,18,10
03220.png,24,24,24,35,26,26,24,24,13,24,24,18,38,18,24,18,13,18,13,18,11
03221.png,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,18,18
03222.png,6,6,6,6,6,13,6,6,6,6,6,6,6,6,6,6,6,6,11,6,42
03223.png,4,4,4,1,8,8,4,4,4,4,4,4,1,2,4,2,4,4,1,4,4
03224.png,11,11,23,30,28,28,23,11,11,21,11,11,11,21,25,25,11,31,11,11,11
03225.png,23,23,23,23,23,31,23,23,23,23,23,23,23,23,20,23,23,23,23,11,23
03226.png,4,4,4,8,10,8,4,4,5,10,4,4,4,5,4,4,4,4,4,4,4
03227.png,35,35,35,35,35,35,35,35,35,35,35,35,35,40,15,41,35,35,35,35,35
03228.png,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
03229.png,15,15,15,15,15,15,15,15,15,15,15,15,1,12,12,12,15,35,15,15,15
03230.png,31,31,31,20,31,31,31,31,31,31,31,31,31,31,31,31,31,31,13,13,31
03231.png,23,30,23,23,6,31,23,23,23,23,23,13,23,23,23,23,18,23,23,13,23
03232.png,11,11,11,11,11,25,11,11,11,11,11,11,11,41,28,28,11,11,18,13,13
03233.png,25,25,25,25,31,6,25,25,25,25,25,11,25,22,28,25,25,11,30,25,25
03234.png,18,18,18,18,26,31,18,18,18,3,18,18,18,18,18,18,18,18,12,13,11
03235.png,27,27,27,27,21,18,27,27,31,27,27,25,27,27,27,27,24,11,27,11,27
03236.png,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,42,41,41,11
03237.png,1,1,1,1,1,8,1,1,1,2,1,4,1,1,31,1,7,1,1,1,1
03238.png,23,23,30,23,31,31,23,23,23,23,20,23,23,23,23,23,23,13,30,13,13
03239.png,8,8,8,8,8,5,8,8,4,8,8,8,8,10,8,8,8,8,8,8,18
03240.png,4,4,4,4,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,13,4
03241.png,15,15,10,9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
03242.png,7,7,8,7,10,10,5,7,7,7,3,7,7,8,7,7,7,7,7,7,3
03243.png,25,25,25,25,11,25,25,25,25,25,25,25,25,25,11,27,25,25,11,11,11
03244.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03245.png,9,10,9,1,5,8,2,10,10,10,9,9,41,2,9,5,9,14,18,10,2
03246.png,20,19,20,19,20,19,20,20,20,28,20,20,19,19,28,31,20,20,20,20,19
03247.png,1,1,1,1,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03248.png,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,12,1,14,1,1,1
03249.png,11,11,11,11,11,20,11,11,11,11,11,11,11,11,11,28,11,31,11,11,11
03250.png,27,28,28,25,25,29,21,25,27,27,27,28,25,28,27,28,28,24,28,27,28
03251.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03252.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03253.png,15,15,15,15,15,15,15,15,15,15,15,15,15,17,12,17,15,15,15,15,15
03254.png,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,33
03255.png,25,31,25,25,25,31,25,25,31,25,25,25,25,25,25,25,25,11,25,13,11
03256.png,11,11,11,13,11,11,11,11,13,11,11,11,11,11,11,11,11,11,11,11,11
03257.png,8,8,4,8,8,8,8,8,5,8,5,8,8,8,8,1,5,5,18,2,18
03258.png,36,37,37,36,36,40,35,37,36,37,37,35,36,36,33,36,37,35,37,35,35
03259.png,2,2,2,2,2,8,2,2,8,2,31,2,2,2,2,2,2,1,2,11,1
03260.png,10,10,10,10,42,10,10,10,3,10,10,3,3,10,3,3,10,9,10,3,10
03261.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03262.png,2,3,2,2,5,8,2,2,2,2,2,2,2,2,2,2,2,5,2,2,3
03263.png,3,3,3,3,3,5,3,3,3,3,3,3,3,3,1,3,3,3,3,15,3
03264.png,34,34,34,34,34,38,34,34,34,33,33,35,38,12,12,12,35,35,35,35,35
03265.png,16,16,16,16,16,16,16,16,10,16,10,16,16,16,16,16,16,10,16,42,16
03266.png,8,10,8,8,7,5,8,8,7,8,8,2,8,8,8,8,15,8,8,5,8
03267.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17
03268.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,12,12,12,12,12,13
03269.png,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,11,9,13
03270.png,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,18,18,11
03271.png,11,11,11,11,11,31,11,11,11,11,11,11,11,11,11,11,11,11,11,11,17
03272.png,35,35,35,36,36,36,35,35,35,36,35,35,36,36,35,35,35,36,35,36,36
03273.png,30,30,30,30,30,20,26,30,30,30,30,30,30,28,30,30,30,30,30,30,30
03274.png,40,40,40,40,40,36,40,40,40,40,40,40,40,40,40,40,40,35,40,33,3
03275.png,4,4,4,4,4,8,3,4,4,4,4,4,4,3,4,4,4,4,4,20,4
03276.png,2,2,2,2,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
03277.png,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1
03278.png,18,18,18,18,26,25,18,20,18,18,18,18,18,18,18,18,18,18,18,12,18
03279.png,17,17,17,17,17,17,17,17,17,17,17,17,13,17,17,12,17,17,17,17,13
03280.png,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
03281.png,0,0,0,0,0,8,0,0,0,0,1,0,0,1,0,0,0,1,0,1,11
03282.png,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,17,2
03283.png,12,12,12,12,12,12,12,12,12,12,12,12,12,17,12,12,12,12,12,12,13
03284.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,18,12,12,12,12,12
03285.png,12,12,12,12,12,12,12,12,12,12,12,18,12,12,12,12,12,12,12,12,12
03286.png,14,14,17,17,17,14,14,14,9,14,14,14,14,14,14,14,14,14,17,14,17
03287.png,8,7,8,8,8,8,9,8,8,9,9,4,15,5,5,5,8,13,13,18,13
03288.png,31,31,31,31,20,20,31,31,19,31,31,31,31,31,31,31,31,20,18,13,31
03289.png,1,1,1,1,1,7,1,1,5,1,1,1,1,1,12,12,1,1,1,11,1
03290.png,26,26,26,26,31,19,26,26,26,26,26,26,26,26,26,21,26,18,26,31,11
03291.png,7,5,7,7,10,8,13,7,3,8,7,7,7,7,7,7,18,18,7,20,13
03292.png,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10
03293.png,5,5,10,8,5,8,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5
03294.png,21,11,21,31,20,20,31,21,21,21,21,21,21,28,21,28,11,21,21,11,13
03295.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,13,13,13,13,13
03296.png,3,5,3,5,4,5,3,3,3,3,2,3,2,3,3,2,3,4,3,11,35
03297.png,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13
03298.png,18,18,18,21,31,26,11,21,18,18,18,18,11,18,21,21,18,18,11,17,21
03299.png,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11,2,12
03300.png,25,25,26,25,25,20,20,25,31,25,25,28,25,25,25,19,25,25,11,18,25
03301.png,10,10,10,1,9,10,10,10,10,10,10,10,10,10,9,41,10,17,35,10,13
03302.png,1,1,9,1,3,8,1,1,1,1,1,1,1,1,1,1,1,1,1,2,42
03303.png,6,6,6,13,6,6,6,6,42,6,6,8,38,4,33,6,38,6,13,6,11
03304.png,1,1,1,1,8,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,18
03305.png,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,15
03306.png,34,34,34,35,38,34,38,34,34,34,33,33,38,38,12,12,34,35,34,35,36
03307.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,3
03308.png,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,17
03309.png,2,2,2,2,5,2,2,2,8,2,2,2,1,2,2,2,2,2,2,3,2
03310.png,25,25,25,25,25,28,25,25,25,25,25,27,27,28,27,27,25,25,25,13,12
03311.png,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
03312.png,8,8,8,8,10,10,8,8,4,8,8,8,8,8,8,8,8,8,8,8,8
03313.png,33,33,33,34,34,34,33,33,33,33,33,33,33,33,33,12,33,33,35,33,33
03314.png,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,35,10
03315.png,10,10,10,10,10,10,10,10,10,10,10,10,10,9,4,4,10,10,10,35,13
03316.png,3,5,3,5,3,5,1,3,3,3,3,5,33,5,40,2,3,1,3,1,12
03317.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17
03318.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,18,13
03319.png,11,11,11,11,11,1,11,11,11,11,11,18,18,12,18,12,11,11,11,11,18
03320.png,25,25,25,25,11,25,25,25,25,25,25,25,25,25,25,25,25,25,18,25,25
03321.png,1,1,17,1,1,7,4,1,2,2,1,2,18,38,12,12,1,1,11,11,1
03322.png,15,15,15,15,15,15,15,15,15,15,15,15,12,38,38,12,15,15,15,15,15
03323.png,1,1,1,1,2,10,1,1,1,1,1,15,17,17,14,17,2,1,1,1,17
03324.png,35,36,35,35,36,38,35,35,6,35,35,35,38,35,35,35,38,35,35,35,35
03325.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
03326.png,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,15,15
03327.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,17,13
03328.png,9,9,10,9,9,9,9,10,9,9,9,9,9,9,9,9,9,10,9,16,9
03329.png,25,25,25,25,25,14,25,25,25,25,25,25,25,25,25,12,25,31,25,13,13
03330.png,4,4,4,4,4,8,4,4,4,4,4,4,15,15,17,4,4,4,4,1,4
03331.png,1,1,17,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
03332.png,7,7,7,7,7,7,7,7,5,7,7,5,7,2,1,14,7,7,7,7,13
03333.png,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,18,26,11
03334.png,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
03335.png,1,1,1,1,1,8,1,1,1,1,4,1,1,40,40,40,1,1,1,1,1
03336.png,2,2,2,2,2,2,2,2,2,2,2,2,2,4,14,2,2,1,2,1,2
03337.png,20,20,19,20,20,25,19,11,31,19,19,19,19,19,19,19,19,21,11,19,11
03338.png,18,18,18,26,18,18,18,18,18,18,18,18,18,18,18,18,18,11,18,11,11
03339.png,38,38,38,38,38,38,38,38,13,38,38,38,38,38,38,38,38,35,38,13,13
03340.png,0,1,0,17,4,4,0,0,0,1,0,1,0,0,1,4,1,17,1,1,1
03341.png,39,38,38,38,38,38,38,38,18,38,38,38,38,38,38,38,38,35,35,38,35
03342.png,3,3,3,3,1,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,11
03343.png,15,15,15,15,15,15,15,15,15,15,15,15,15,38,38,38,15,15,15,15,15
03344.png,12,12,12,12,12,12,12,12,12,12,12,12,12,13,17,12,12,12,12,12,12
03345.png,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,13,2,2
03346.png,3,3,3,3,2,10,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3
03347.png,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
03348.png,5,5,5,3,5,5,5,3,5,5,8,5,5,2,2,2,5,5,5,5,5
03349.png,11,11,11,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,18
03350.png,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,18,3,11
03351.png,1,1,1,5,8,2,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1
03352.png,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,35
03353.png,37,37,36,36,36,34,35,36,36,36,36,36,33,36,36,36,35,35,36,36,33
03354.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12,13,12
03355.png,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,24,7,7,7
03356.png,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,1,2,13,11
03357.png,38,38,33,33,38,38,40,38,38,38,38,40,38,39,39,38,39,38,35,38,33
03358.png,22,22,22,22,22,22,22,22,22,22,22,28,22,28,28,28,22,26,11,22,22
03359.png,16,16,16,10,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
03360.png,41,41,41,41,41,41,41,41,42,41,41,41,41,41,41,41,41,13,41,12,42
03361.png,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,31,23,31,31,31,31
03362.png,25,25,28,25,20,20,25,25,25,25,19,25,25,25,25,25,25,11,25,25,13
03363.png,29,18,29,28,11,1,21,28,25,28,29,18,28,28,19,19,28,11,29,28,12
03364.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10
03365.png,16,16,16,16,16,16,16,16,10,16,16,16,16,16,16,16,16,16,18,16,16
03366.png,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,18,2,1
03367.png,29,29,29,29,29,31,29,29,29,29,29,29,29,29,29,31,18,28,29,11,29
03368.png,13,13,13,17,13,13,2,13,13,17,13,13,13,13,13,13,13,13,13,13,13
03369.png,22,22,22,22,22,31,22,22,22,22,22,22,22,22,22,22,18,22,15,22,22
03370.png,12,12,12,12,12,12,32,12,13,12,12,12,12,12,12,12,12,13,12,13,13
03371.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03372.png,9,9,2,9,9,10,9,9,9,9,9,41,9,14,1,9,9,9,9,10,11
03373.png,23,23,31,20,13,13,23,30,31,31,23,23,23,23,23,23,23,31,23,19,20
03374.png,15,15,15,15,15,15,15,15,15,15,15,27,15,17,12,17,15,15,15,15,15
03375.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03376.png,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,1,3,1,3,11,35
03377.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13
03378.png,40,33,40,40,34,40,40,40,34,40,40,40,40,38,40,40,40,40,35,40,35
03379.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
03380.png,38,38,38,38,40,40,15,38,13,38,38,13,13,12,38,38,38,38,18,35,38
03381.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
03382.png,1,1,1,2,8,8,1,1,1,1,1,1,1,1,38,38,1,1,1,1,1
03383.png,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,11,11,11,11,11,18
03384.png,4,4,4,8,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,11,8
03385.png,36,35,36,36,36,36,36,36,36,35,36,36,36,38,12,38,36,36,36,35,35
03386.png,42,42,42,42,42,42,42,42,42,41,42,42,42,42,42,42,41,42,11,42,12
03387.png,30,30,30,30,30,30,30,30,30,30,30,31,30,30,30,30,30,30,11,30,11
03388.png,22,22,22,22,20,20,22,22,22,22,22,22,22,22,22,22,22,18,25,22,13
03389.png,5,2,2,2,2,5,2,1,2,2,1,41,41,41,41,17,5,2,1,1,8
03390.png,4,4,4,8,7,8,4,4,4,4,4,4,4,4,4,2,4,7,4,11,8
03391.png,31,31,31,31,31,13,31,31,31,31,31,31,31,31,31,31,31,18,18,13,18
03392.png,4,4,4,4,8,16,4,4,8,4,4,4,4,4,4,4,4,4,4,3,4
03393.png,9,9,9,9,3,9,10,10,9,9,9,9,9,9,9,9,9,3,9,42,42
03394.png,28,28,28,11,23,28,28,28,28,28,28,28,28,28,28,28,28,28,11,11,28
03395.png,13,13,13,13,13,13,13,13,13,13,13,1,13,17,12,12,13,13,13,13,13
03396.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03397.png,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
03398.png,7,7,5,7,8,8,7,8,7,7,7,7,7,7,7,7,7,7,7,11,7
03399.png,5,5,5,5,5,5,5,2,5,5,5,5,2,1,4,4,5,5,10,5,13
03400.png,3,3,5,3,10,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3
03401.png,9,9,9,9,10,9,13,9,8,9,9,9,9,9,9,9,15,9,9,15,15
03402.png,15,15,15,15,15,9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
03403.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
