Name,Orig_Label,Pred_Label,Pred_Blurred_5_Label,Pred_Blurred_10_Label,Pred_Blurred_15_Label,Pred_Blurred_20_Label,Pred_Dark_1_Label,Pred_Dark_2_Label,Pred_Dark_3_Label,Pred_Bright_1_Label,Pred_Bright_2_Label,Pred_Bright_3_Label,Pred_Bright_4_Label,Pred_Bright_5_Label,Pred_Bright_6_Label,Pred_Bright_7_Label,Pred_Occl_5_Label,Pred_Occl_10_Label,Pred_Occl_15_Label,Pred_Occl_20_Label,Pred_Occl_25_Label
02597.png,25,25,25,25,25,31,25,25,25,25,25,25,25,25,15,25,25,25,25,25,30
02598.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,9
02599.png,30,18,30,30,30,20,18,30,25,30,30,30,30,30,30,30,30,28,30,30,30
02600.png,30,18,30,30,20,30,30,30,19,30,30,30,30,30,30,30,30,30,30,30,30
02601.png,38,13,38,38,20,10,38,13,4,38,38,38,38,38,38,38,13,36,14,13,13
02602.png,35,35,35,35,35,38,35,35,35,12,15,15,15,12,1,1,35,35,35,35,35
02603.png,4,4,4,4,8,7,4,4,4,4,4,4,4,4,4,2,4,4,4,4,1
02604.png,2,5,2,5,5,8,2,2,8,2,8,2,5,2,5,8,3,8,2,4,2
02605.png,2,2,2,2,2,5,2,2,2,2,2,2,2,2,1,2,2,4,2,2,13
02606.png,28,28,28,28,28,24,28,28,28,28,30,28,28,28,28,28,28,25,28,28,28
02607.png,33,33,33,34,34,34,38,33,33,36,34,34,34,33,38,15,33,33,33,40,40
02608.png,33,33,36,34,34,34,34,33,33,34,34,33,33,33,2,18,33,33,33,36,33
02609.png,33,33,33,33,34,34,33,33,33,33,33,33,33,34,33,36,33,33,38,33,36
02610.png,27,27,27,27,20,28,27,22,27,27,27,27,27,27,27,27,27,19,27,27,28
02611.png,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
02612.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
02613.png,9,9,9,9,9,9,9,9,9,9,9,9,9,15,1,15,9,9,9,9,9
02614.png,16,16,1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2,16,16,16
02615.png,12,41,38,18,18,12,12,12,13,32,15,15,15,15,15,15,12,12,12,12,13
02616.png,1,1,1,1,1,2,16,1,5,1,1,1,1,1,1,1,4,1,1,1,1
02617.png,5,5,4,5,1,2,5,5,5,5,1,1,1,15,15,15,8,5,4,2,2
02618.png,34,33,34,34,34,33,33,33,33,33,33,33,33,33,33,33,33,34,40,34,12
02619.png,10,10,10,10,10,10,10,10,5,10,10,10,12,10,10,10,10,5,10,10,10
02620.png,25,25,25,25,25,18,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
02621.png,25,25,25,24,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,19,25
02622.png,35,35,35,35,35,35,35,35,35,35,35,35,15,15,15,15,35,35,35,35,35
02623.png,5,5,5,5,5,8,5,5,5,8,2,2,15,15,15,15,5,2,5,8,2
02624.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
02625.png,5,8,5,5,8,8,8,5,8,7,2,15,15,15,12,15,5,4,2,4,5
02626.png,7,7,7,5,7,8,8,8,7,7,7,7,7,2,7,4,7,7,7,7,7
02627.png,4,4,4,4,4,8,4,4,4,4,4,4,4,4,4,4,4,4,17,4,4
02628.png,34,34,34,34,34,34,34,34,34,34,33,2,15,15,15,15,38,34,34,34,34
02629.png,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
02630.png,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,8
02631.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
02632.png,1,1,1,5,5,7,1,1,3,1,2,2,15,15,15,12,1,2,1,2,1
02633.png,23,23,23,23,23,23,23,23,23,23,23,23,23,23,31,23,23,23,23,23,23
02634.png,35,35,35,35,35,35,35,35,35,35,35,15,15,15,15,15,35,35,35,35,35
02635.png,5,5,10,8,8,7,5,5,8,2,1,7,38,15,3,9,5,2,2,2,9
02636.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,41,13,13,13,13,13,13
02637.png,5,5,5,8,8,8,8,5,1,1,2,2,15,15,38,15,5,5,8,2,2
02638.png,28,28,28,28,28,11,28,28,28,28,28,28,28,28,25,25,28,28,28,28,12
02639.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,41,13,13,13,13,13
02640.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
02641.png,11,11,11,11,11,23,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
02642.png,25,25,25,25,24,23,25,25,25,25,25,25,25,25,25,27,25,20,25,25,25
02643.png,34,34,34,34,34,34,34,34,34,34,38,15,15,15,15,15,34,34,34,35,34
02644.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8
02645.png,3,1,3,8,2,7,3,3,3,3,2,1,1,15,1,15,1,2,3,3,5
02646.png,5,5,5,1,5,8,10,5,5,5,5,5,5,5,5,1,5,5,2,5,5
02647.png,31,31,31,31,31,20,31,31,19,31,31,31,31,31,11,31,31,31,31,11,19
02648.png,11,11,11,11,11,28,11,11,11,28,11,11,18,10,15,1,11,11,11,11,11
02649.png,11,11,11,11,28,18,11,11,11,11,11,11,15,18,18,15,11,11,11,11,11
02650.png,37,37,37,37,36,34,37,36,1,36,36,36,36,36,36,36,37,36,36,37,36
02651.png,12,12,12,12,12,12,12,12,12,12,12,12,12,41,15,15,12,12,12,12,12
02652.png,25,25,28,11,20,25,25,25,25,25,25,25,25,25,25,25,25,25,28,25,25
02653.png,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13
02654.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
02655.png,30,30,30,30,30,28,30,30,25,30,30,30,30,30,30,30,30,30,18,23,25
02656.png,25,25,25,25,23,30,25,25,28,25,25,25,25,25,25,25,25,25,11,25,28
02657.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,38,2,25,25
02658.png,12,12,12,12,12,12,12,12,12,12,12,12,12,1,25,18,12,12,12,12,12
02659.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
02660.png,30,28,30,30,30,11,28,30,30,28,25,25,25,15,15,15,30,30,29,28,22
02661.png,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
02662.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,29,13,13,13,13,13
02663.png,1,1,1,1,5,1,1,1,2,1,1,4,12,41,25,18,13,1,1,4,1
02664.png,25,25,11,25,25,25,25,25,25,25,25,25,25,25,25,25,18,25,25,25,25
02665.png,8,8,8,8,8,8,8,8,8,8,8,8,7,8,1,1,4,8,8,8,8
02666.png,13,13,13,13,13,13,13,13,13,13,11,13,13,13,13,13,13,13,13,13,13
02667.png,3,3,3,3,3,5,5,3,8,3,5,3,3,3,3,3,3,3,3,5,3
02668.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9
02669.png,18,18,18,18,26,26,18,26,18,18,18,18,18,18,18,18,18,18,18,18,22
02670.png,42,42,42,42,42,42,42,42,19,42,41,42,42,41,39,42,42,1,42,42,42
02671.png,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
02672.png,16,16,16,16,5,16,16,16,16,16,16,16,16,16,16,15,16,16,16,16,16
02673.png,4,4,4,4,5,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
02674.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
02675.png,15,15,9,15,15,1,15,15,15,15,15,9,15,22,15,15,15,15,15,15,15
02676.png,25,25,25,25,25,25,26,25,25,25,25,25,29,25,25,11,25,25,25,25,28
02677.png,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6
02678.png,41,41,41,32,41,41,41,41,41,41,9,9,15,9,15,15,41,9,41,41,41
02679.png,1,1,1,1,3,8,1,1,5,1,1,1,1,2,1,1,1,1,1,2,2
02680.png,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
02681.png,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
02682.png,30,30,30,30,10,20,30,11,19,31,30,30,30,30,20,25,30,23,30,10,26
02683.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
02684.png,33,34,34,34,33,36,33,34,39,33,38,38,38,41,15,12,33,38,33,38,40
02685.png,38,38,38,38,38,38,38,38,38,38,38,15,25,15,18,15,38,38,38,38,38
02686.png,4,4,4,4,6,8,4,4,4,4,4,3,4,4,4,4,4,4,4,4,18
02687.png,5,5,5,5,5,5,5,7,7,5,5,5,5,40,5,5,5,5,5,5,11
02688.png,7,7,7,7,5,7,7,7,7,7,4,7,7,4,7,7,7,7,9,7,7
02689.png,2,2,2,2,2,14,2,1,3,1,2,2,2,2,12,1,2,2,1,1,1
02690.png,35,35,35,35,35,35,35,35,3,35,35,35,35,35,35,35,35,35,35,33,33
02691.png,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,10,14,10,4,10
02692.png,38,38,38,38,38,38,38,38,38,38,38,39,39,39,39,39,39,38,38,35,38
02693.png,4,4,4,4,10,10,4,4,19,4,4,4,4,4,4,4,5,4,4,4,4
02694.png,1,1,1,1,1,4,1,1,1,1,1,1,15,15,15,15,1,1,1,15,1
02695.png,13,13,13,13,13,13,13,13,13,13,13,13,25,13,13,13,13,13,13,13,13
02696.png,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,28,11,11,11
02697.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
02698.png,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7
02699.png,5,5,5,5,5,10,5,5,3,7,5,5,5,5,5,5,5,5,5,5,2
02700.png,5,5,5,5,2,5,5,4,5,5,1,1,15,15,15,15,5,2,2,5,2
02701.png,35,35,35,35,35,35,38,35,35,35,15,15,1,15,15,15,35,34,35,35,35
02702.png,37,36,36,36,36,40,36,36,36,37,36,36,33,38,38,37,37,36,36,35,36
02703.png,38,38,38,38,38,38,38,38,38,38,39,39,38,38,38,1,38,38,38,40,38
02704.png,38,38,38,38,34,38,38,38,38,39,38,38,38,38,38,18,38,38,38,38,40
02705.png,1,1,1,1,5,10,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2
02706.png,33,34,34,34,34,34,34,34,34,34,34,33,33,33,33,33,34,33,33,33,33
02707.png,29,23,29,23,21,29,29,29,29,23,26,18,18,12,18,18,23,23,29,29,28
02708.png,26,26,26,25,30,23,29,26,26,26,22,25,26,26,12,26,26,26,18,18,26
02709.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,28,25,25,28,25,25
02710.png,25,25,25,25,25,23,25,25,25,25,25,25,25,25,25,25,25,25,26,19,25
02711.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
02712.png,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
02713.png,1,1,1,1,1,1,1,1,1,1,1,1,15,15,16,15,1,1,1,1,1
02714.png,1,1,1,1,4,1,1,4,5,1,1,1,1,1,1,1,2,1,1,1,1
02715.png,16,16,10,16,16,10,16,16,16,16,16,16,16,9,16,16,16,16,16,16,10
02716.png,5,5,8,8,10,8,8,5,8,5,5,5,5,5,5,5,5,5,5,5,5
02717.png,23,23,23,23,23,28,28,23,23,23,23,19,13,41,1,41,23,28,25,28,23
02718.png,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,9,10,10
02719.png,9,4,9,9,9,10,9,9,5,2,9,9,2,41,16,15,9,9,9,9,9
02720.png,17,17,17,17,17,17,17,17,17,17,17,17,38,17,18,41,17,17,17,17,5
02721.png,2,2,2,2,2,2,2,2,8,1,2,2,2,2,2,2,2,2,2,2,2
02722.png,12,12,12,12,12,12,12,12,12,12,12,12,15,12,25,15,12,12,12,12,12
02723.png,9,9,9,9,10,2,9,10,10,9,9,9,9,9,9,2,9,9,9,2,2
02724.png,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
02725.png,35,40,1,1,5,5,5,35,35,38,15,15,9,13,15,9,40,40,35,35,15
02726.png,10,10,10,10,10,10,10,10,10,10,10,10,2,10,2,1,10,10,10,10,14
02727.png,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2
02728.png,15,15,15,15,10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
02729.png,12,12,12,12,12,12,12,12,6,12,12,12,12,12,12,12,12,12,12,12,12
02730.png,4,4,4,4,4,4,4,4,4,4,4,4,16,4,4,4,4,4,4,4,4
02731.png,25,25,25,25,24,25,25,25,25,25,25,25,25,31,25,25,25,25,25,25,25
02732.png,10,10,10,10,20,10,10,10,19,10,10,10,10,10,10,10,10,10,8,10,10
02733.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,32,12,12,12,12,12
02734.png,5,5,5,5,5,8,5,5,5,5,2,5,2,2,2,1,5,5,2,5,2
02735.png,13,13,13,13,13,13,13,13,13,4,13,1,13,13,13,13,13,13,13,13,13
02736.png,2,2,9,8,5,8,5,2,4,2,2,2,2,2,2,2,2,1,2,3,2
02737.png,3,3,3,3,8,8,2,3,3,5,1,3,1,1,1,1,3,3,2,3,3
02738.png,28,28,28,28,25,20,28,25,28,28,28,28,28,28,25,25,28,28,28,28,20
02739.png,1,1,1,1,8,8,4,1,3,2,1,1,1,1,1,1,1,5,2,1,1
02740.png,23,23,23,23,31,20,23,23,19,23,23,23,23,23,23,23,23,23,23,26,23
02741.png,2,2,5,5,2,2,2,4,4,40,2,5,2,2,2,38,2,23,14,2,2
02742.png,1,1,1,1,1,1,1,4,8,1,1,1,1,1,15,15,9,1,1,4,1
02743.png,9,9,9,9,9,9,9,9,19,9,9,9,9,9,9,9,9,9,9,9,9
02744.png,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,1,5,5,5,2,5
02745.png,38,38,38,38,38,38,38,39,38,38,38,38,38,38,38,38,38,38,38,38,39
02746.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,21,12,12,12,12,12,12
02747.png,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,2
02748.png,27,27,27,11,25,25,25,29,28,28,25,12,27,28,28,28,25,28,28,28,28
02749.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
02750.png,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,2
02751.png,24,18,18,25,13,18,11,18,18,18,18,28,18,18,27,3,18,18,12,25,28
02752.png,0,1,1,1,1,8,4,4,1,2,1,1,0,0,1,1,1,1,1,1,4
02753.png,5,5,8,13,5,10,5,8,6,8,5,7,5,5,5,40,10,8,5,5,8
02754.png,38,38,7,38,38,38,40,38,4,38,38,38,15,13,38,15,38,38,38,38,40
02755.png,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,9,5,4
02756.png,4,4,4,4,4,8,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
02757.png,18,11,27,25,25,13,24,5,13,18,26,18,26,18,18,18,26,11,24,11,25
02758.png,5,5,5,8,8,8,2,1,8,2,2,16,15,18,35,15,2,2,2,2,2
02759.png,36,35,36,35,36,38,36,36,37,36,15,15,13,15,12,41,36,36,40,36,35
02760.png,30,30,30,28,28,18,30,30,25,28,28,30,30,30,28,11,30,30,30,18,28
02761.png,10,10,10,10,10,5,10,10,10,10,10,10,10,3,10,10,10,10,10,10,10
02762.png,38,38,38,38,38,38,38,38,38,38,38,38,41,18,12,15,38,38,38,38,38
02763.png,16,16,16,16,16,16,16,16,10,16,16,16,16,16,16,16,16,16,16,5,16
02764.png,2,5,2,2,5,5,2,13,2,2,2,2,4,15,15,9,2,2,2,2,2
02765.png,31,31,31,31,10,31,31,31,31,25,31,31,31,25,18,31,31,31,31,31,31
02766.png,24,24,24,25,25,26,24,24,24,24,24,24,24,24,24,18,18,24,24,28,18
02767.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,40,40,40
02768.png,25,25,25,25,25,28,25,25,25,25,25,25,25,25,25,18,25,28,28,28,13
02769.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,14
02770.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
02771.png,29,29,29,23,29,28,29,29,29,29,22,29,29,13,22,18,23,11,29,28,28
02772.png,4,4,4,4,4,8,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4
02773.png,10,10,10,10,9,10,10,10,4,10,10,10,10,10,10,10,10,8,9,10,10
02774.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
02775.png,11,11,11,11,11,31,23,11,11,11,11,11,11,11,11,11,11,11,11,11,11
02776.png,25,25,25,25,14,25,25,25,25,25,25,25,28,25,25,25,25,25,25,25,29
02777.png,18,18,18,18,18,19,18,18,18,18,18,18,18,25,25,25,18,18,18,26,28
02778.png,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
02779.png,4,1,4,10,10,8,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2
02780.png,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8
02781.png,25,18,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,13
02782.png,18,18,18,18,18,20,18,18,18,18,11,18,26,18,18,18,18,18,18,18,26
02783.png,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
02784.png,38,38,38,38,38,38,38,38,38,38,38,15,15,15,15,15,38,38,38,38,40
02785.png,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
02786.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
02787.png,31,31,31,31,31,31,31,11,31,18,31,31,31,31,31,31,31,31,11,28,11
02788.png,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5
02789.png,21,21,21,21,11,20,21,21,28,21,21,31,21,21,21,25,21,21,21,25,21
02790.png,31,31,31,31,31,20,31,31,31,31,31,31,31,31,31,28,31,31,31,31,31
02791.png,38,33,38,39,40,34,12,38,38,39,38,38,38,38,38,38,38,38,38,40,40
02792.png,2,2,2,2,2,2,8,2,2,2,2,2,2,2,2,1,2,2,2,2,2
02793.png,2,2,2,2,2,5,2,2,8,2,2,2,0,2,2,2,2,8,2,28,2
02794.png,34,34,34,35,34,34,34,34,34,33,35,35,15,15,15,15,34,36,34,34,35
02795.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
02796.png,7,7,7,5,8,8,7,7,7,8,7,7,7,7,7,7,7,5,7,2,7
02797.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,5
02798.png,38,38,38,38,38,38,38,38,38,38,38,38,38,2,15,15,38,38,38,38,38
02799.png,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,8,8
02800.png,4,4,4,1,4,8,4,4,2,4,4,4,1,1,4,1,4,4,4,14,1
02801.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,35,1,12,12,12,12,12
02802.png,28,28,28,29,25,13,28,28,28,28,25,28,28,28,28,28,28,24,28,28,11
02803.png,5,5,5,5,5,5,5,5,5,5,7,7,4,2,9,15,5,2,5,5,5
02804.png,39,39,39,39,39,39,39,39,38,39,38,38,38,15,15,15,39,39,39,39,39
02805.png,41,32,42,41,42,42,42,42,42,42,41,41,41,41,41,32,42,42,41,42,41
02806.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,11,10
02807.png,13,13,13,13,13,13,13,13,13,18,13,13,13,13,13,13,13,13,13,23,13
02808.png,38,38,38,38,38,38,38,38,38,38,38,15,15,22,18,15,38,38,38,38,38
02809.png,38,38,38,38,38,38,38,38,38,38,38,38,15,15,15,16,38,38,38,38,38
02810.png,19,19,19,19,4,19,19,19,31,19,19,19,19,19,19,19,19,19,18,18,19
02811.png,1,1,1,1,1,2,1,1,1,1,1,25,1,41,15,15,1,1,1,2,1
02812.png,7,7,7,10,7,7,7,7,7,9,7,7,7,8,7,7,3,7,7,7,7
02813.png,6,6,6,6,6,6,6,6,6,6,6,6,41,41,41,41,6,6,12,42,12
02814.png,39,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,33,38,40,38
02815.png,3,3,3,3,2,2,3,3,3,3,3,1,1,1,1,1,3,3,5,3,3
02816.png,1,1,1,2,1,8,1,1,1,1,12,15,15,32,12,15,1,4,1,1,2
02817.png,19,19,19,19,11,20,19,19,20,20,19,31,19,19,19,41,19,19,19,19,19
02818.png,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,41,41
02819.png,38,39,38,38,39,38,38,38,38,38,38,39,39,39,39,38,38,39,38,38,39
02820.png,12,12,12,12,12,12,12,12,19,12,12,12,18,12,12,12,12,12,12,36,40
02821.png,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
02822.png,35,35,35,35,35,36,35,35,13,35,35,35,35,35,35,35,35,35,35,35,35
02823.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
02824.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
02825.png,17,17,17,17,17,17,17,14,17,17,17,13,15,15,16,15,17,17,17,17,17
02826.png,2,2,1,5,5,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2
02827.png,1,1,1,1,2,4,1,1,1,1,1,15,25,15,15,15,1,1,1,1,1
02828.png,14,14,14,14,25,14,14,14,17,14,14,14,14,14,14,14,14,14,14,14,14
02829.png,35,35,35,33,36,38,33,33,13,35,35,35,35,35,35,35,35,40,40,35,36
02830.png,12,12,12,12,12,12,12,12,19,12,12,12,12,12,12,12,12,12,12,12,12
02831.png,35,33,35,35,38,40,35,35,31,35,35,35,35,35,38,35,35,35,35,33,38
02832.png,34,34,34,34,34,34,34,34,34,34,33,15,41,15,15,15,34,34,38,34,40
02833.png,17,17,12,38,13,38,13,17,13,12,38,38,38,40,15,15,13,13,13,13,13
02834.png,42,41,42,42,42,42,42,42,4,42,42,42,41,42,42,42,42,42,42,41,41
02835.png,1,1,1,1,4,2,1,1,5,1,1,1,1,1,1,1,1,1,1,3,5
02836.png,5,5,5,10,10,10,5,5,5,5,5,5,1,5,1,40,5,12,5,5,12
02837.png,31,31,31,31,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,26,9
02838.png,6,6,6,6,6,6,6,6,13,6,6,6,6,6,6,6,6,6,6,6,12
02839.png,28,28,28,11,28,25,28,28,28,28,28,28,28,28,28,24,28,28,28,28,13
02840.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
02841.png,38,39,39,39,38,39,38,38,38,38,38,13,13,13,13,15,39,38,38,38,38
02842.png,11,11,11,11,11,36,25,11,11,11,22,15,15,15,1,1,11,11,36,11,11
02843.png,5,5,5,4,5,5,5,5,4,5,5,5,5,5,2,5,5,5,5,2,2
02844.png,8,8,8,8,7,7,8,8,7,8,2,8,8,1,8,8,8,8,8,12,2
02845.png,8,8,8,8,8,8,8,8,5,7,8,7,2,2,2,2,8,4,8,4,5
02846.png,23,23,23,31,31,31,23,23,19,23,23,23,23,23,23,23,25,23,23,19,23
02847.png,27,25,28,25,25,23,28,28,28,25,28,28,28,28,28,28,28,28,25,25,25
02848.png,2,2,2,2,2,8,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2
02849.png,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,25,2,15
02850.png,25,25,25,25,25,31,25,25,26,25,25,25,25,25,25,25,25,25,25,11,24
02851.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10
02852.png,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,28,26
02853.png,3,4,3,3,10,10,3,3,3,3,3,5,3,3,3,3,3,3,3,3,7
02854.png,18,18,18,25,13,13,18,24,18,18,18,18,18,18,18,18,18,18,18,18,26
02855.png,18,18,18,18,19,19,18,18,19,18,18,18,18,24,18,11,18,11,18,18,18
02856.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,18,41,13,13,13,13,13
02857.png,18,31,18,18,31,20,18,18,18,18,18,25,18,18,18,18,18,18,18,18,18
02858.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
02859.png,34,37,34,34,34,34,34,34,6,34,34,33,33,33,33,33,33,33,34,40,33
02860.png,5,5,5,5,7,8,5,5,5,5,5,5,2,1,12,2,5,2,5,2,5
02861.png,4,4,4,4,8,8,4,4,4,4,4,4,4,4,1,2,4,4,4,4,4
02862.png,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
02863.png,23,23,23,23,23,23,23,30,31,23,23,23,23,23,23,23,23,23,23,23,23
02864.png,30,31,30,30,30,20,30,23,31,30,30,30,30,30,12,30,30,30,30,30,19
02865.png,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
02866.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
02867.png,1,1,1,1,8,1,1,1,1,1,2,1,1,15,15,25,1,1,1,1,1
02868.png,38,38,38,38,38,40,38,38,1,38,38,12,12,12,15,3,38,38,38,38,38
02869.png,1,1,2,1,1,8,1,8,1,1,1,1,1,1,15,12,1,25,1,1,1
02870.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,16,12,12,12,12,12
02871.png,25,25,25,31,25,31,31,25,25,25,31,25,25,25,25,22,25,25,25,25,25
02872.png,14,14,14,14,14,14,14,14,14,14,29,15,12,15,15,15,14,14,14,14,14
02873.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,40
02874.png,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
02875.png,17,17,17,17,17,17,17,17,17,17,17,15,15,15,15,15,17,17,17,17,17
02876.png,9,9,9,9,9,9,9,9,10,9,9,9,1,15,1,16,9,9,9,9,2
02877.png,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1,16,16,16,15,16
02878.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,18,13,13,13,13,13
02879.png,7,7,7,7,2,34,7,7,7,2,7,7,7,7,7,7,7,7,5,7,7
02880.png,39,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,33,38,38
02881.png,2,1,1,1,2,1,2,1,9,1,1,2,2,1,2,2,15,1,1,1,1
02882.png,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,8
02883.png,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2
02884.png,10,10,10,10,10,10,10,10,10,10,10,10,3,10,10,10,10,10,10,10,10
02885.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,18,25,25,18,25
02886.png,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,14,14,9
02887.png,4,2,4,4,9,10,7,2,2,9,4,4,4,9,1,1,4,2,4,5,12
02888.png,4,4,12,4,8,4,4,4,3,4,4,4,4,4,4,4,4,4,1,4,4
