Name,Orig_Label,Pred_Label,Pred_Blurred_5_Label,Pred_Blurred_10_Label,Pred_Blurred_15_Label,Pred_Blurred_20_Label,Pred_Dark_1_Label,Pred_Dark_2_Label,Pred_Dark_3_Label,Pred_Bright_1_Label,Pred_Bright_2_Label,Pred_Bright_3_Label,Pred_Bright_4_Label,Pred_Bright_5_Label,Pred_Bright_6_Label,Pred_Bright_7_Label,Pred_Occl_5_Label,Pred_Occl_10_Label,Pred_Occl_15_Label,Pred_Occl_20_Label,Pred_Occl_25_Label
03358.png,22,26,22,22,22,26,22,22,22,26,22,22,22,23,26,26,22,26,13,22,22
03359.png,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,16
03360.png,41,41,41,41,41,41,41,41,42,41,41,41,12,41,41,41,10,41,41,42,42
03361.png,31,31,31,31,31,20,31,31,31,31,31,31,25,31,31,38,31,31,31,18,31
03362.png,25,25,25,2,25,14,25,25,25,25,25,25,23,13,22,23,25,13,25,25,13
03363.png,29,29,29,28,13,2,29,29,29,28,22,22,13,22,13,13,29,29,29,28,17
03364.png,10,10,10,10,10,10,10,10,17,10,10,10,10,9,10,10,10,10,10,17,10
03365.png,16,16,16,10,10,10,16,16,10,16,16,16,16,16,16,16,16,16,10,16,16
03366.png,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,13
03367.png,29,29,29,29,21,29,29,29,29,29,29,29,29,11,29,29,24,29,29,28,22
03368.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,25,13,13,13
03369.png,22,22,22,22,20,22,22,22,22,22,22,22,22,22,22,22,26,22,18,22,13
03370.png,12,12,12,12,32,12,12,13,12,12,12,12,12,32,12,41,2,12,12,13,13
03371.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13
03372.png,9,9,9,9,9,9,9,9,9,9,9,9,41,2,2,12,9,16,16,16,13
03373.png,23,23,23,23,31,31,23,23,22,23,23,23,23,23,23,23,23,23,23,20,23
03374.png,15,15,9,15,15,15,9,15,15,15,15,15,15,16,15,12,15,15,15,15,15
03375.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03376.png,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,30,3
03377.png,12,12,12,12,12,12,12,12,12,12,12,12,12,32,12,12,12,12,12,12,17
03378.png,40,40,40,40,40,34,40,40,40,40,40,40,40,40,40,40,40,40,36,40,35
03379.png,25,25,25,25,28,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
03380.png,38,38,38,38,38,38,38,38,15,38,15,41,15,35,41,12,38,38,12,13,38
03381.png,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,17,10
03382.png,1,1,1,1,8,7,1,1,1,1,1,1,1,18,13,38,1,1,1,3,1
03383.png,11,11,11,11,11,11,11,11,11,11,11,11,11,18,21,11,11,11,25,11,13
03384.png,4,4,4,5,8,8,4,8,4,4,4,4,4,5,4,4,4,4,4,18,8
03385.png,36,36,36,35,36,36,36,36,36,36,36,37,36,40,13,15,36,36,36,36,38
03386.png,42,41,42,42,42,6,42,42,13,42,41,41,42,42,42,41,13,42,42,13,42
03387.png,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,28,30,30,13,30,18
03388.png,22,22,22,22,22,22,22,22,31,22,22,22,22,22,22,28,22,26,22,22,18
03389.png,5,2,1,5,2,8,2,2,2,4,1,41,41,32,41,41,2,2,1,17,13
03390.png,4,4,4,5,8,8,4,5,4,5,4,4,4,4,4,4,4,4,4,30,8
03391.png,31,31,31,20,20,13,31,31,31,31,31,31,31,31,31,31,31,18,31,31,31
03392.png,4,4,4,4,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2
03393.png,9,9,9,9,9,16,9,9,9,9,9,3,9,9,9,9,10,9,9,10,9
03394.png,28,28,28,28,29,28,28,28,28,28,28,28,28,18,18,21,28,28,28,11,28
03395.png,13,13,13,13,13,13,13,13,13,13,25,13,18,13,13,18,13,13,13,13,13
03396.png,13,13,13,13,13,13,13,13,20,13,13,13,13,13,13,13,13,13,13,13,13
03397.png,16,16,16,16,16,16,15,16,16,16,16,16,16,16,16,16,16,16,42,16,16
03398.png,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,13,7
03399.png,5,5,5,5,4,5,5,5,5,5,5,5,2,4,4,4,7,5,13,5,5
03400.png,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
03401.png,9,9,9,9,10,9,9,9,10,9,9,9,9,9,9,9,9,9,9,13,9
03402.png,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
03403.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
03404.png,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,15,17
03405.png,19,20,19,20,25,20,19,20,19,20,19,19,27,18,19,19,20,20,19,19,18
03406.png,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5
03407.png,5,5,5,5,5,7,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5
03408.png,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
03409.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03410.png,28,28,28,28,28,28,28,25,28,28,27,28,28,31,19,41,13,28,28,28,29
03411.png,8,8,8,8,8,8,8,8,8,8,8,8,4,8,2,2,8,8,8,8,17
03412.png,14,14,14,14,14,14,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14
03413.png,6,6,6,6,6,12,6,6,4,6,6,6,6,6,6,6,6,6,6,6,12
03414.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17,10
03415.png,1,1,1,1,1,1,2,1,1,1,1,1,1,15,2,9,1,1,1,2,13
03416.png,23,23,23,23,23,13,23,23,23,23,23,22,23,23,23,19,18,23,23,23,13
03417.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03418.png,36,37,36,36,36,38,37,37,36,36,36,36,36,36,38,38,36,37,36,37,37
03419.png,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13
03420.png,0,9,1,0,0,8,0,0,0,0,0,0,2,2,22,1,0,0,0,2,20
03421.png,28,28,28,28,13,28,25,27,28,28,18,28,28,28,28,18,28,28,28,28,28
03422.png,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
03423.png,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,15,2,15,13,2,2
03424.png,12,12,12,12,12,12,12,12,12,12,12,12,20,13,25,13,12,12,12,12,12
03425.png,15,15,15,15,10,15,15,15,15,15,15,15,15,15,25,15,15,15,15,15,15
03426.png,5,3,7,5,8,5,5,5,5,5,5,5,1,1,5,5,5,5,5,13,3
03427.png,4,4,4,4,4,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10
03428.png,13,13,13,13,13,13,13,13,13,13,13,13,13,41,13,13,13,13,13,13,12
03429.png,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
03430.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03431.png,4,4,4,8,5,8,4,4,5,4,7,7,4,4,4,20,4,4,8,4,17
03432.png,5,5,5,5,5,5,5,5,3,2,1,5,5,5,5,1,5,2,5,14,14
03433.png,11,11,11,11,25,13,11,11,11,11,11,11,11,11,11,13,11,11,11,13,11
03434.png,5,5,30,5,5,7,5,5,5,5,4,5,5,2,5,5,5,10,5,25,9
03435.png,2,2,2,2,2,2,2,5,3,2,2,2,2,2,2,2,2,2,2,2,13
03436.png,9,9,9,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10
03437.png,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
03438.png,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,18
03439.png,1,1,1,1,1,5,1,1,8,1,8,2,1,4,1,2,1,1,1,1,14
03440.png,18,18,18,18,26,31,18,13,18,31,18,18,18,18,18,18,18,18,18,18,13
03441.png,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,14
03442.png,3,3,3,3,3,3,3,3,3,5,3,3,3,3,1,3,3,3,3,3,3
03443.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03444.png,8,8,8,8,10,10,8,7,10,8,8,3,7,7,8,8,8,7,34,8,3
03445.png,1,1,1,1,1,8,1,3,3,1,1,1,1,0,41,1,1,1,1,1,17
03446.png,4,4,4,4,8,5,4,4,4,4,4,4,4,4,4,4,7,4,4,4,38
03447.png,4,4,4,4,4,4,4,4,5,4,4,4,1,4,4,4,4,4,4,4,4
03448.png,15,15,15,15,10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
03449.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,41,41,14,14,14,14,14
03450.png,8,10,8,8,8,2,8,2,8,8,8,8,8,8,4,9,5,1,13,9,8
03451.png,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,2,2,17,2
03452.png,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
03453.png,8,8,8,8,10,10,7,7,7,8,8,8,8,7,8,8,8,10,7,10,3
03454.png,40,40,40,40,40,34,40,40,40,34,40,40,40,40,40,40,40,40,40,35,17
03455.png,5,5,5,5,5,5,5,5,5,1,5,1,1,1,9,2,5,10,25,5,5
03456.png,35,35,35,35,35,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,38
03457.png,22,20,25,25,23,23,20,25,21,19,19,19,19,19,21,25,20,11,11,23,13
03458.png,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13,3,5
03459.png,35,35,35,34,34,35,35,35,18,35,35,36,35,35,35,35,35,12,38,35,35
03460.png,12,12,12,12,12,12,12,12,12,12,12,41,16,16,1,41,12,12,17,12,12
03461.png,1,1,1,1,1,8,1,1,1,1,2,1,2,2,2,41,1,1,1,17,1
03462.png,35,35,35,35,35,38,35,35,35,35,35,35,35,15,17,15,35,35,35,35,35
03463.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03464.png,10,16,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10
03465.png,38,38,38,38,38,38,38,38,32,38,38,38,13,12,12,12,38,38,38,13,12
03466.png,11,11,11,11,11,28,11,11,11,11,11,11,11,11,18,11,11,11,11,11,11
03467.png,38,39,38,38,38,40,38,38,38,38,38,12,17,25,16,12,38,38,38,35,38
03468.png,1,1,1,4,1,8,1,1,1,1,1,1,1,1,1,15,4,1,1,17,26
03469.png,36,36,36,35,36,38,36,35,36,36,36,36,36,36,36,38,36,35,36,35,36
03470.png,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8,7,8,8,8,8,12
03471.png,11,11,11,11,11,28,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
03472.png,16,16,16,16,16,16,2,16,16,16,16,16,16,16,16,16,16,13,17,16,16
03473.png,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
03474.png,0,0,2,1,0,8,0,0,0,0,0,0,0,1,0,4,0,0,25,21,17
03475.png,1,1,1,1,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1
03476.png,16,16,16,16,16,16,16,16,16,16,1,16,16,16,16,16,16,7,16,16,16
03477.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,13,13,12
03478.png,11,11,11,11,11,30,11,11,11,11,11,11,11,11,21,21,11,18,11,18,11
03479.png,15,15,15,15,15,15,15,13,15,15,15,15,2,15,15,17,15,15,15,15,15
03480.png,25,25,25,25,25,25,25,25,25,22,25,25,25,22,25,25,13,25,25,25,25
03481.png,20,11,20,20,25,31,20,20,20,20,22,20,20,20,20,19,20,20,20,18,21
03482.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,13,17,17,17,17,17
03483.png,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,15,1,1
03484.png,4,4,4,4,8,8,4,4,4,4,3,4,4,4,7,4,4,4,4,4,17
03485.png,18,30,18,18,20,11,30,18,18,20,18,18,18,18,18,18,18,18,18,30,13
03486.png,15,15,9,15,15,15,15,15,15,9,15,15,15,13,18,11,15,15,15,15,15
03487.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,17
03488.png,35,35,35,35,36,35,35,35,35,35,35,35,35,35,35,33,35,35,35,35,35
03489.png,12,12,12,12,12,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03490.png,11,11,30,30,30,5,30,30,30,30,11,24,30,30,23,29,23,30,23,23,23
03491.png,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,14
03492.png,18,18,18,18,18,25,18,18,18,18,18,18,18,18,41,18,18,18,18,18,18
03493.png,24,24,24,24,24,18,24,24,24,24,18,24,24,24,24,24,24,18,24,13,28
03494.png,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,18,25,25,25,18,18
03495.png,18,18,18,24,26,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
03496.png,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,13
03497.png,9,9,9,13,9,4,9,9,9,9,9,16,9,15,16,2,9,9,10,10,9
03498.png,5,5,5,1,2,8,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5
03499.png,8,8,8,5,8,10,8,8,8,8,8,8,8,8,8,8,8,25,8,8,8
03500.png,2,2,5,2,2,5,4,1,2,2,2,2,2,2,2,2,2,2,2,8,2
03501.png,32,32,32,32,32,32,32,32,41,32,32,32,15,32,15,15,32,13,32,32,13
03502.png,8,8,8,8,5,5,8,5,5,8,8,8,8,8,4,8,8,5,13,13,13
03503.png,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10
03504.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,41,12,12,12,12,12,12
03505.png,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03506.png,16,16,4,16,16,10,16,16,16,16,16,16,16,16,1,16,16,16,16,16,16
03507.png,12,12,12,12,12,12,12,12,12,12,12,12,13,12,12,12,12,13,13,13,17
03508.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
03509.png,38,38,38,38,38,38,38,5,3,38,38,38,38,38,38,38,38,38,38,13,13
03510.png,4,2,4,4,8,4,4,4,10,4,4,4,41,2,41,41,4,4,4,4,5
03511.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
03512.png,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
03513.png,38,38,38,38,38,38,38,38,13,38,38,38,38,38,38,38,38,38,38,12,13
03514.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03515.png,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11
03516.png,9,9,9,9,9,9,9,9,10,9,9,9,9,41,41,41,9,15,9,15,15
03517.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,33
03518.png,2,2,2,2,2,5,2,2,2,2,2,2,2,2,1,2,2,2,2,13,2
03519.png,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,4,2,1,2,2,17
03520.png,2,2,2,2,14,14,2,2,3,2,1,2,2,2,2,2,1,9,2,9,2
03521.png,24,24,25,24,18,13,24,24,25,24,24,24,24,24,24,24,24,24,24,24,18
03522.png,1,1,1,1,8,5,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
03523.png,6,6,6,6,6,42,42,6,6,6,6,6,6,6,6,6,6,42,6,42,6
03524.png,1,1,1,1,1,5,1,1,5,1,1,1,1,13,35,15,1,1,12,15,13
03525.png,5,5,5,5,7,2,5,5,3,1,1,2,1,15,15,15,5,5,5,13,13
03526.png,10,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10,13,10,10,10
03527.png,9,9,9,9,9,9,9,9,10,9,9,9,9,16,41,41,9,9,15,9,9
03528.png,38,38,38,38,38,38,38,38,38,38,38,38,41,41,13,18,38,38,38,38,12
03529.png,18,18,18,18,25,18,18,18,18,18,18,18,18,18,18,18,18,18,18,13,18
03530.png,4,4,4,4,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8
03531.png,4,4,4,4,4,8,4,4,4,4,4,4,41,4,41,15,4,9,4,4,15
03532.png,17,17,17,17,17,17,17,17,17,17,17,17,9,13,13,22,17,17,17,17,17
03533.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03534.png,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1
03535.png,35,35,35,40,34,34,35,35,3,35,35,38,35,40,35,35,37,35,35,33,35
03536.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03537.png,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,13,9,9,15
03538.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10
03539.png,17,17,17,17,17,17,17,17,17,9,13,15,17,15,15,15,17,17,17,17,17
03540.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
03541.png,5,5,5,5,5,8,5,5,5,5,5,5,5,5,5,5,3,5,5,5,8
03542.png,11,11,11,11,11,11,18,11,11,11,11,11,18,18,11,21,11,11,28,11,11
03543.png,8,8,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,5,4,29,7
03544.png,2,2,2,4,2,1,2,2,10,2,2,2,2,2,2,2,1,2,2,2,2
03545.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03546.png,14,14,14,14,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,17
03547.png,11,11,11,11,11,23,11,11,11,11,11,11,11,11,12,18,11,11,11,23,11
03548.png,38,38,38,35,38,38,38,38,38,38,38,38,38,38,38,38,38,38,35,38,38
03549.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17,10
03550.png,14,14,14,14,14,14,14,8,17,14,14,14,14,14,14,14,14,14,14,14,14
03551.png,18,18,18,18,18,18,18,18,18,18,18,18,11,18,18,18,18,18,18,18,18
03552.png,19,22,20,20,20,20,18,20,19,20,20,20,20,19,20,20,20,18,20,13,20
03553.png,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,13
03554.png,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,8
03555.png,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5
03556.png,2,2,2,2,5,8,2,2,5,2,2,2,2,2,2,2,2,2,4,2,2
03557.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03558.png,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,18,26,22,18,22
03559.png,2,2,2,2,8,2,3,2,5,2,2,2,2,2,2,1,3,2,2,2,2
03560.png,17,17,17,17,17,17,17,9,17,17,41,17,38,13,15,15,17,17,17,17,17
03561.png,6,6,38,6,6,6,6,6,6,6,6,6,38,38,39,41,39,42,39,42,20
03562.png,5,2,5,5,5,8,5,2,5,2,5,1,2,4,1,1,2,5,5,2,12
03563.png,35,35,38,35,35,35,35,35,35,35,35,35,15,16,41,15,35,35,35,35,35
03564.png,27,25,28,11,25,28,28,25,28,25,25,13,21,25,25,25,25,28,25,17,13
03565.png,9,14,9,9,9,10,9,9,9,9,9,9,9,9,12,12,9,9,9,1,9
03566.png,5,5,5,5,5,8,5,5,5,5,5,5,5,5,5,5,5,1,5,8,5
03567.png,30,25,30,30,8,14,30,30,20,30,30,30,36,36,30,36,31,20,30,12,38
03568.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03569.png,13,13,13,13,13,13,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03570.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13
03571.png,11,11,11,11,28,28,11,11,11,11,22,11,11,11,18,12,11,11,11,28,11
03572.png,38,35,38,38,38,36,38,38,38,38,38,38,38,38,38,37,38,39,38,38,38
03573.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
03574.png,12,12,12,12,12,12,12,12,13,12,12,12,12,12,12,27,2,31,13,18,13
03575.png,8,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
03576.png,8,8,8,8,8,8,8,8,8,8,8,8,1,1,2,2,8,8,8,8,8
03577.png,8,5,2,5,8,5,7,5,8,10,5,7,7,5,41,9,5,9,17,10,5
03578.png,4,4,4,4,4,4,4,3,4,38,4,4,4,2,4,1,1,4,4,4,4
03579.png,38,38,38,38,38,38,38,38,38,38,38,38,38,33,38,38,35,35,39,38,33
03580.png,24,24,24,24,18,38,24,24,24,24,24,24,24,24,24,24,24,24,24,13,18
03581.png,35,35,35,35,35,38,35,13,13,35,35,35,35,35,35,35,38,35,35,38,35
03582.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,11,38,38,38
03583.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,14,17,13,17,17,17
03584.png,38,38,38,38,39,39,35,38,38,38,38,15,15,12,15,15,39,38,35,38,35
03585.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17,10
03586.png,18,18,18,18,18,20,25,18,18,22,18,18,18,25,18,18,18,18,24,18,18
03587.png,11,11,11,11,11,23,11,11,11,11,22,11,11,11,21,17,11,11,11,13,11
03588.png,25,25,25,25,25,25,25,25,31,25,25,25,25,22,25,25,26,25,25,25,24
03589.png,3,1,3,3,2,3,3,4,3,3,1,3,3,3,1,1,3,1,7,13,3
03590.png,17,17,17,17,17,14,17,17,17,17,17,41,14,12,12,12,17,17,13,13,13
03591.png,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,30,8,7
03592.png,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
03593.png,41,41,41,41,41,41,41,41,41,41,32,15,32,32,32,32,41,41,41,2,6
03594.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
03595.png,3,3,3,5,5,5,3,5,5,3,3,3,3,2,2,4,3,3,8,1,3
03596.png,38,38,40,38,38,38,38,36,38,38,38,38,38,38,38,40,38,38,38,37,38
03597.png,12,12,12,12,14,12,38,12,12,12,12,12,12,12,12,12,12,12,13,12,13
03598.png,20,20,22,20,11,20,20,20,20,20,20,20,20,18,22,20,20,20,20,24,20
03599.png,38,38,38,38,38,38,38,38,42,38,38,38,38,38,38,38,33,35,38,13,38
03600.png,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
03601.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,14,14,14,14,14
03602.png,2,2,2,4,2,2,2,2,1,2,2,2,2,2,18,25,2,2,2,2,2
03603.png,4,4,4,10,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10
03604.png,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,10
03605.png,37,36,36,36,14,40,36,36,1,36,36,36,37,40,37,36,34,38,35,13,33
03606.png,12,12,12,12,12,12,12,12,12,12,12,12,12,38,12,12,12,12,12,12,12
03607.png,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,8,3
03608.png,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,13
03609.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,35,38
03610.png,12,12,12,12,12,12,12,12,13,12,12,12,12,12,12,12,12,12,13,17,12
03611.png,4,4,4,4,4,4,4,4,2,4,4,4,4,4,1,12,4,4,4,2,4
03612.png,38,39,38,38,38,38,38,38,38,38,38,39,38,38,38,38,38,38,13,38,38
03613.png,9,9,9,9,9,9,9,9,9,9,9,9,16,9,9,13,9,9,9,16,10
03614.png,35,35,35,35,35,35,35,35,13,35,35,35,35,35,35,35,35,35,35,35,35
03615.png,4,8,4,4,4,8,4,4,4,4,4,4,4,4,4,4,3,4,4,10,4
03616.png,37,37,36,36,35,40,37,37,36,36,34,36,35,36,36,36,36,37,37,36,36
03617.png,21,21,21,21,21,23,21,25,21,21,21,21,21,21,21,21,26,21,21,21,18
03618.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10,10
03619.png,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2
03620.png,16,7,16,9,10,10,16,16,10,16,16,16,16,16,16,9,16,16,10,16,16
03621.png,23,23,23,23,23,21,23,23,23,23,2,23,23,23,23,18,23,23,18,31,23
03622.png,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,12
03623.png,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17
03624.png,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
03625.png,25,25,25,25,42,25,25,25,25,25,25,25,25,25,25,25,25,25,25,13,25
03626.png,11,11,11,13,11,11,11,11,13,11,11,12,11,11,11,11,11,30,11,11,11
03627.png,1,1,4,1,1,1,1,1,1,1,1,2,2,1,1,1,8,1,1,1,1
03628.png,5,5,5,2,1,5,5,5,5,5,2,1,15,1,15,15,5,1,5,5,13
03629.png,1,1,1,1,1,1,1,1,1,1,1,1,1,15,38,38,1,1,1,1,1
03630.png,35,15,35,7,35,38,15,15,15,38,15,15,15,13,15,41,38,35,38,13,13
03631.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,10,17,10
03632.png,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
03633.png,5,8,5,5,5,5,10,5,5,5,5,5,5,5,3,5,5,5,5,3,25
03634.png,1,1,1,5,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03635.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,38,12
03636.png,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,7
03637.png,7,7,7,8,7,26,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7
03638.png,1,1,1,1,1,1,1,1,7,7,4,1,17,18,18,18,1,1,1,14,13
03639.png,38,38,38,38,38,38,38,39,38,39,39,38,38,38,38,12,38,39,38,35,35
03640.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,12,17,17,17,17,17
03641.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
03642.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
03643.png,18,18,26,18,25,18,26,18,26,18,18,18,18,26,26,26,18,26,9,18,18
03644.png,17,13,13,17,17,17,14,17,17,17,12,41,15,15,12,32,17,17,17,17,17
03645.png,1,1,1,1,1,1,1,1,1,1,1,1,13,18,18,13,1,1,1,1,1
03646.png,1,1,1,7,1,1,1,1,2,1,1,1,4,4,4,41,1,1,1,1,14
03647.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,10
03648.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03649.png,7,7,7,7,7,7,7,7,4,15,7,7,7,7,7,7,7,7,7,7,8
