Name,Orig_Label,Pred_Label,Pred_Blurred_5_Label,Pred_Blurred_10_Label,Pred_Blurred_15_Label,Pred_Blurred_20_Label,Pred_Dark_1_Label,Pred_Dark_2_Label,Pred_Dark_3_Label,Pred_Bright_1_Label,Pred_Bright_2_Label,Pred_Bright_3_Label,Pred_Bright_4_Label,Pred_Bright_5_Label,Pred_Bright_6_Label,Pred_Bright_7_Label,Pred_Occl_5_Label,Pred_Occl_10_Label,Pred_Occl_15_Label,Pred_Occl_20_Label,Pred_Occl_25_Label
02946.png,5,2,5,1,10,8,5,5,1,5,2,2,2,15,15,15,5,5,2,1,5
02947.png,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29,9,9,9
02948.png,15,15,22,15,19,0,15,15,15,15,15,12,16,13,22,22,15,15,15,29,15
02949.png,17,2,17,17,17,17,17,17,17,16,14,12,13,41,12,15,17,17,17,17,14
02950.png,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,1,2,2,2,2,2
02951.png,8,8,8,8,8,8,8,8,5,8,8,8,8,10,4,1,8,8,8,8,8
02952.png,33,33,33,33,38,34,33,33,33,33,33,34,33,33,33,40,33,33,33,35,35
02953.png,33,33,33,33,34,34,33,33,33,33,33,33,33,33,33,33,33,33,33,33,35
02954.png,23,31,31,31,31,23,23,19,19,23,23,25,23,23,23,23,23,23,31,31,26
02955.png,1,1,1,1,1,2,1,2,1,1,1,4,41,41,16,16,1,4,1,2,1
02956.png,11,25,11,11,11,13,21,11,11,25,11,11,11,11,11,11,11,11,13,13,11
02957.png,28,28,28,28,11,1,28,28,24,28,24,29,25,11,16,22,28,28,18,28,18
02958.png,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
02959.png,4,4,4,4,5,8,4,4,4,4,4,4,4,4,4,4,4,4,4,9,4
02960.png,14,14,14,14,17,17,14,14,14,14,14,14,2,1,16,17,14,14,14,14,14
02961.png,3,3,3,5,10,5,3,3,3,3,2,3,3,3,3,3,3,3,3,5,12
02962.png,22,22,22,22,22,20,22,22,30,22,22,22,22,22,22,22,22,22,26,22,30
02963.png,17,17,17,17,17,17,17,17,17,17,41,38,32,41,22,41,17,17,17,17,17
02964.png,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
02965.png,3,5,1,1,8,5,3,3,3,3,10,1,1,1,16,12,1,1,1,23,15
02966.png,26,26,27,26,26,11,26,26,26,26,22,26,18,18,18,13,26,26,26,26,26
02967.png,2,2,2,2,2,2,2,2,2,2,2,4,2,4,25,25,2,2,2,2,2
02968.png,16,5,16,16,16,12,16,16,16,16,16,16,16,16,16,16,16,16,16,9,16
02969.png,17,17,17,17,11,17,17,17,17,17,17,17,2,25,41,12,17,17,15,17,15
02970.png,18,25,18,18,18,18,18,18,26,18,11,25,22,22,22,22,18,18,25,18,15
02971.png,12,12,12,12,12,12,12,12,12,12,12,12,12,11,12,12,12,12,12,12,13
02972.png,29,29,29,29,20,28,29,29,29,29,29,29,29,26,26,29,31,18,18,29,29
02973.png,11,11,11,11,11,11,11,11,11,11,25,25,11,11,11,16,11,11,11,11,11
02974.png,18,18,18,18,18,18,18,18,18,18,25,18,18,18,18,18,18,18,18,18,18
02975.png,1,1,1,1,2,1,1,1,1,1,1,1,1,25,25,25,1,1,1,1,1
02976.png,2,2,2,2,2,2,2,2,2,2,2,2,2,12,16,13,2,2,2,2,29
02977.png,38,38,40,38,38,38,38,38,38,38,38,38,38,40,40,4,38,40,38,38,38
02978.png,36,38,36,36,35,39,33,36,36,36,15,16,16,16,10,16,38,38,38,35,38
02979.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,17
02980.png,41,41,32,41,41,41,41,41,41,32,41,41,15,32,15,15,41,32,41,29,41
02981.png,5,8,5,7,7,8,5,5,8,5,5,1,2,22,16,41,5,15,15,15,5
02982.png,12,12,12,12,12,12,12,12,12,12,12,22,22,13,22,22,12,12,12,12,12
02983.png,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,5,7,7,7,7
02984.png,17,17,17,17,17,17,17,17,17,17,17,17,12,12,12,32,17,17,15,17,11
02985.png,4,4,4,8,8,8,4,4,8,4,4,4,4,4,4,4,4,10,26,8,4
02986.png,25,25,30,25,25,25,25,31,25,25,25,25,25,25,25,25,25,25,25,13,25
02987.png,6,6,6,6,6,6,6,6,6,6,6,6,41,41,1,1,6,6,18,6,6
02988.png,36,36,36,36,36,36,36,36,36,36,36,36,34,16,16,12,36,36,36,36,35
02989.png,26,26,27,26,26,2,26,26,26,26,26,18,18,18,12,18,26,26,26,26,17
02990.png,9,9,9,9,10,10,9,9,9,1,9,9,9,10,9,9,9,9,9,9,9
02991.png,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,12,9
02992.png,14,14,14,17,14,14,14,14,14,14,14,14,14,1,1,4,14,14,14,25,14
02993.png,30,30,30,12,28,28,30,30,30,30,30,30,30,30,30,11,30,30,18,30,30
02994.png,17,17,17,17,17,17,17,17,17,17,10,9,4,16,16,11,17,17,17,17,12
02995.png,20,19,20,25,19,20,20,19,20,19,11,19,18,19,22,19,11,19,20,11,19
02996.png,18,18,18,23,12,12,13,13,13,18,18,18,4,22,22,22,18,18,29,13,18
02997.png,12,12,12,12,12,12,12,12,12,12,12,12,16,12,12,25,12,12,12,12,25
02998.png,41,41,41,42,41,42,42,42,42,41,42,41,42,41,12,41,41,41,41,42,42
02999.png,5,5,5,5,8,8,5,5,8,5,5,5,5,3,5,1,3,18,5,12,5
03000.png,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,11,11,13
03001.png,36,36,36,36,35,36,36,36,36,36,36,36,36,40,16,16,36,36,36,36,36
03002.png,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
03003.png,15,15,15,15,15,10,15,15,9,15,9,10,10,13,13,13,15,15,15,15,15
03004.png,11,11,18,30,21,25,30,30,30,11,11,11,11,11,11,11,30,11,11,11,18
03005.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03006.png,34,34,34,34,34,36,34,34,33,34,34,33,34,33,33,4,34,33,33,33,38
03007.png,33,33,33,34,34,34,33,33,33,33,33,33,33,33,16,33,33,33,33,33,33
03008.png,21,21,21,21,23,23,24,27,20,21,21,19,19,25,16,16,21,21,23,13,21
03009.png,0,0,0,0,8,8,0,8,3,2,4,1,4,1,4,4,0,0,2,0,0
03010.png,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,15,12
03011.png,9,9,7,10,9,10,4,9,4,9,9,41,2,2,41,16,9,9,9,29,9
03012.png,27,27,27,20,20,31,27,27,31,27,27,25,23,18,31,31,27,31,25,27,26
03013.png,3,3,3,3,5,3,3,3,25,3,3,3,1,1,3,1,3,3,1,1,3
03014.png,18,18,18,5,26,31,18,18,18,18,18,18,18,18,18,18,18,18,18,18,12
03015.png,31,31,31,31,31,10,31,31,25,31,31,31,31,31,31,31,30,26,31,31,31
03016.png,2,2,2,2,2,2,2,2,2,2,2,2,2,12,2,4,2,9,2,29,2
03017.png,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,18,26,26
03018.png,25,11,18,25,11,22,25,25,31,25,28,11,25,25,10,10,25,12,13,28,11
03019.png,38,40,38,38,38,38,38,38,25,38,38,38,38,38,40,12,38,38,25,25,38
03020.png,12,12,12,12,12,12,12,12,12,12,12,12,12,25,1,13,12,12,12,12,13
03021.png,6,6,6,42,42,42,6,6,6,6,6,6,42,42,42,33,6,6,4,12,13
03022.png,28,28,28,11,11,25,28,28,28,28,28,28,28,21,28,25,28,23,11,28,28
03023.png,35,35,35,35,35,35,35,35,35,35,35,35,12,12,13,13,35,35,35,35,35
03024.png,5,16,5,5,7,8,5,5,5,5,1,5,5,1,1,1,5,2,5,5,2
03025.png,30,23,28,22,28,11,30,30,30,22,25,25,25,13,13,13,30,30,22,13,11
03026.png,4,4,4,4,8,8,4,4,8,4,4,4,4,4,4,4,2,4,4,4,4
03027.png,8,8,8,8,8,8,8,8,16,8,8,8,8,8,8,8,8,12,8,8,8
03028.png,12,12,12,12,12,2,12,12,12,12,12,12,12,12,25,22,12,12,12,12,11
03029.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
03030.png,18,18,18,18,12,12,18,18,25,18,22,22,22,22,22,22,18,29,18,18,29
03031.png,1,1,1,2,2,8,1,2,1,1,1,1,29,15,16,15,1,1,1,2,1
03032.png,38,38,38,38,38,38,38,33,38,38,38,13,38,35,15,13,38,38,15,38,17
03033.png,38,38,38,38,38,38,38,38,38,38,38,40,40,40,16,38,38,38,38,38,38
03034.png,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
03035.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,31,25,25,25,25
03036.png,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,1,5,5,2,1,5
03037.png,1,1,1,1,5,5,5,1,1,1,1,1,38,1,16,12,1,5,1,1,1
03038.png,1,1,1,1,1,1,2,1,5,1,1,1,1,1,25,13,1,1,1,15,1
03039.png,42,42,42,42,6,41,6,6,6,1,1,41,41,25,25,12,42,42,42,42,22
03040.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03041.png,13,13,13,13,1,13,13,13,13,13,13,13,11,13,13,13,13,13,13,13,13
03042.png,2,2,2,2,2,2,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2
03043.png,30,30,13,30,22,28,30,30,31,22,11,25,25,25,13,25,22,13,13,13,30
03044.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
03045.png,35,35,35,35,35,35,35,35,35,33,35,35,35,35,35,35,35,35,25,35,35
03046.png,28,28,28,21,31,28,28,28,28,31,28,28,28,28,21,28,28,28,28,28,28
03047.png,5,5,5,2,2,5,2,5,5,5,5,5,5,1,1,1,5,1,5,2,25
03048.png,11,11,11,11,25,1,11,11,11,11,11,11,11,11,25,1,11,11,11,11,23
03049.png,30,30,30,30,23,20,30,30,25,30,25,30,25,30,30,30,30,11,18,17,30
03050.png,11,11,11,11,11,11,11,30,11,11,11,30,18,11,11,11,11,11,11,11,11
03051.png,1,0,1,2,2,0,1,2,1,1,1,1,1,2,1,2,1,1,0,9,0
03052.png,25,25,28,25,25,25,25,25,25,25,25,25,25,25,25,16,11,25,25,17,25
03053.png,38,38,38,38,38,38,38,38,13,38,38,38,38,38,38,38,38,38,38,38,38
03054.png,38,38,38,38,39,38,38,37,37,40,38,22,13,12,13,13,38,37,35,38,13
03055.png,31,31,31,31,20,20,20,31,31,31,31,31,31,31,19,31,31,31,31,26,15
03056.png,19,19,19,19,25,19,19,19,19,19,11,11,20,20,20,21,18,19,19,18,12
03057.png,13,13,13,13,13,25,13,13,19,13,13,13,13,13,13,13,13,13,13,25,13
03058.png,21,21,21,21,20,23,21,21,21,21,25,21,21,21,23,23,21,11,11,21,25
03059.png,20,20,20,23,25,10,20,25,20,25,31,22,31,31,19,31,20,20,23,15,25
03060.png,8,8,8,8,8,5,8,8,8,8,5,8,8,8,8,8,8,8,5,8,12
03061.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,22,35,38,34,38,38
03062.png,22,22,25,25,22,22,22,22,22,22,22,22,25,18,22,25,22,22,22,22,13
03063.png,28,28,28,28,28,28,28,25,30,28,28,28,28,22,28,25,18,28,28,18,28
03064.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03065.png,17,17,17,17,17,17,17,17,17,17,17,15,16,15,3,15,17,17,17,17,17
03066.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03067.png,35,33,35,35,35,33,35,25,25,35,33,35,35,35,40,35,35,35,35,35,38
03068.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,5,10,10,10
03069.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03070.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,15,12,12,12,12,12,12
03071.png,1,1,1,2,5,2,1,1,5,1,1,2,1,1,1,1,1,1,3,2,1
03072.png,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,2,2,4
03073.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17
03074.png,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,2,8,1
03075.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03076.png,34,34,34,34,34,34,34,34,33,33,33,4,11,22,22,22,34,35,34,35,35
03077.png,2,2,2,2,5,8,2,8,5,2,2,2,2,2,2,2,2,2,25,8,2
03078.png,2,2,2,5,2,8,2,5,8,2,2,2,2,2,1,2,2,2,42,2,2
03079.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
03080.png,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9,10,9,9,9,9,15
03081.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03082.png,34,33,33,34,33,34,34,34,33,34,33,33,33,33,38,12,33,35,33,33,35
03083.png,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,1
03084.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,41,16,13,13,13,13,13
03085.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,10,9
03086.png,8,5,5,8,5,5,5,5,19,5,5,5,5,5,38,40,2,25,2,12,10
03087.png,4,4,4,4,4,5,4,4,8,4,4,4,4,4,4,4,4,4,4,12,4
03088.png,38,39,38,38,38,38,38,38,38,38,39,39,39,39,38,33,39,38,38,35,38
03089.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,26
03090.png,4,4,4,4,4,8,4,4,4,4,4,4,4,4,4,4,4,4,4,9,15
03091.png,1,1,1,2,1,8,1,1,4,1,1,1,1,1,1,1,1,3,11,2,1
03092.png,33,34,33,33,33,34,33,33,34,33,33,33,33,38,38,25,33,35,33,35,35
03093.png,2,2,2,9,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,17
03094.png,14,14,14,14,14,14,14,14,14,14,14,14,1,13,2,2,14,14,14,14,25
03095.png,35,35,35,38,33,36,35,35,3,35,35,35,35,38,35,35,35,35,35,38,35
03096.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9
03097.png,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,11,13,13,13,13,13
03098.png,9,9,9,9,9,10,9,9,9,9,9,2,10,10,16,16,9,9,9,9,13
03099.png,5,5,5,5,7,7,5,5,8,5,5,5,5,5,1,5,5,5,5,5,10
03100.png,35,35,35,38,38,38,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
03101.png,18,18,12,38,41,12,18,31,11,12,18,11,4,13,22,22,12,18,12,18,12
03102.png,25,25,25,25,25,25,25,25,25,25,25,25,25,12,25,25,18,25,25,28,25
03103.png,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,35,33,40
03104.png,3,3,3,3,5,5,3,3,3,3,3,3,3,3,5,3,3,3,3,10,3
03105.png,13,13,13,13,13,13,13,13,6,13,13,13,13,13,13,13,13,25,13,15,13
03106.png,31,31,31,31,31,31,31,31,31,31,31,31,11,31,31,31,31,31,25,9,15
03107.png,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,26,22,22,15,22
03108.png,38,38,38,38,38,38,38,38,38,38,39,38,38,38,38,38,38,38,38,38,38
03109.png,39,38,38,38,38,33,38,38,3,38,38,38,38,38,38,38,38,38,38,38,12
03110.png,2,2,2,2,2,2,2,2,2,16,2,2,1,2,2,2,1,2,2,0,2
03111.png,25,25,25,23,13,25,25,25,25,25,29,13,25,25,25,13,25,25,13,13,18
03112.png,23,23,23,31,31,10,23,31,19,23,23,23,23,25,23,23,23,23,11,23,23
03113.png,11,11,11,11,20,20,11,11,11,11,11,11,11,11,11,11,11,11,11,11,25
03114.png,23,25,23,23,23,31,23,23,19,23,23,23,23,23,23,23,18,23,18,23,12
03115.png,12,12,12,12,12,12,12,12,12,12,11,22,22,13,22,22,12,12,12,12,12
03116.png,17,17,17,17,17,17,17,17,17,17,17,17,17,14,16,17,17,17,17,17,17
03117.png,36,36,36,35,36,36,37,37,37,36,36,36,36,36,36,36,36,35,36,35,35
03118.png,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,3,1,1,1
03119.png,38,38,38,35,38,34,38,38,38,38,25,16,29,25,25,13,34,38,38,38,38
03120.png,2,2,2,2,2,2,1,2,2,2,2,1,4,2,13,12,2,1,1,1,1
03121.png,8,8,8,8,8,9,4,8,8,8,8,8,8,2,4,2,8,8,9,8,8
03122.png,18,18,28,18,18,12,25,18,18,18,18,11,18,18,11,26,18,18,25,18,15
03123.png,4,4,4,4,4,8,4,4,4,4,4,4,4,4,4,4,4,4,5,4,18
03124.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
03125.png,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,7,7,7,7,7
03126.png,38,38,38,38,38,38,38,38,38,38,38,38,38,13,25,13,38,38,38,38,25
03127.png,14,14,14,17,17,17,14,17,17,14,14,17,17,17,10,16,17,14,17,14,17
03128.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9
03129.png,38,38,38,38,38,38,38,38,38,38,38,38,13,22,22,22,38,38,38,38,25
03130.png,9,9,9,9,9,10,9,9,8,9,9,9,9,9,9,9,9,9,9,15,9
03131.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
03132.png,1,1,5,5,5,8,1,1,3,1,1,1,1,1,1,1,1,1,9,15,1
03133.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
03134.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
03135.png,1,1,1,1,2,2,1,1,5,2,15,16,15,15,16,38,1,1,1,1,1
03136.png,1,1,1,1,2,5,2,1,1,1,1,1,1,1,1,1,1,1,15,2,1
03137.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,28,25,11,25
03138.png,7,7,7,7,7,7,7,7,19,7,7,7,7,7,7,7,7,7,7,7,12
03139.png,10,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10
03140.png,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5
03141.png,40,40,40,34,40,34,40,40,40,40,40,40,40,40,40,40,40,40,40,35,40
03142.png,28,28,28,28,28,28,28,28,28,28,28,22,28,23,25,28,28,28,11,28,11
03143.png,20,20,20,19,23,11,20,20,20,19,19,19,19,19,19,18,19,26,20,19,19
03144.png,4,4,4,1,8,8,4,4,4,4,1,1,4,1,1,1,1,4,1,1,4
03145.png,9,9,9,9,9,9,9,9,19,9,9,9,9,9,9,9,9,9,9,9,9
03146.png,3,3,3,5,5,5,3,3,3,3,3,1,3,3,1,3,3,3,12,3,3
03147.png,1,5,8,5,8,8,2,8,8,8,8,5,8,8,1,5,8,1,7,15,3
03148.png,35,35,35,35,33,33,35,38,3,35,33,35,35,35,35,35,35,25,35,26,12
03149.png,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
03150.png,22,22,22,25,22,25,22,22,22,22,22,22,22,22,22,12,22,22,18,24,18
03151.png,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,2,2,15
03152.png,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,42,15
03153.png,1,1,1,1,2,1,1,1,1,1,1,1,1,16,13,16,1,1,1,1,1
03154.png,14,14,14,14,14,14,14,14,14,14,14,14,14,25,16,17,14,14,14,14,14
03155.png,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,1,4
03156.png,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,15,0,15
03157.png,11,11,25,11,11,2,11,21,11,11,11,12,19,19,19,16,11,11,18,11,21
03158.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,10
03159.png,5,5,5,5,17,8,5,5,5,1,1,1,12,1,1,1,5,5,2,1,9
03160.png,29,23,23,23,23,29,29,29,29,23,26,26,11,13,22,13,23,23,23,23,23
03161.png,10,10,10,10,5,10,10,10,19,10,10,10,10,10,10,11,10,26,25,10,25
03162.png,33,34,33,34,34,34,34,34,36,34,34,34,34,38,16,22,34,35,25,35,35
03163.png,38,38,38,38,38,5,38,5,38,38,13,15,15,38,13,38,38,38,38,38,37
03164.png,12,12,12,12,12,12,12,12,12,12,12,11,13,22,22,22,12,12,12,12,12
03165.png,17,17,17,17,17,17,17,17,17,17,17,15,15,15,15,15,17,17,17,17,17
03166.png,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,9,16,15
03167.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,25,12,12,12
03168.png,3,3,3,3,5,5,3,3,3,3,3,2,3,3,3,3,3,3,3,10,3
03169.png,4,5,12,8,8,8,4,4,19,4,1,1,1,1,1,1,9,1,1,26,5
03170.png,10,10,10,10,10,10,10,10,19,10,10,10,10,10,10,10,10,10,5,10,10
03171.png,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7
03172.png,18,30,30,30,18,31,18,18,18,30,18,18,25,18,11,27,30,18,18,13,13
03173.png,38,7,38,38,3,25,25,11,6,25,12,35,13,38,2,12,11,11,11,15,12
03174.png,35,33,35,35,35,34,35,35,25,35,35,33,35,35,35,35,35,35,35,35,35
03175.png,1,1,2,1,5,2,1,1,8,1,2,1,1,1,1,1,1,1,2,1,2
03176.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
03177.png,26,26,26,26,26,25,11,26,26,26,24,26,26,26,27,11,26,26,26,18,13
03178.png,34,34,34,34,34,34,34,34,34,34,33,40,22,22,22,22,34,34,35,34,38
03179.png,7,7,7,7,7,7,8,7,7,7,7,7,2,7,7,7,7,7,7,17,1
03180.png,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,13
03181.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
03182.png,7,7,5,7,7,7,7,7,7,7,7,7,7,7,4,4,7,7,15,7,7
03183.png,17,17,17,17,17,17,17,10,17,17,17,12,42,32,32,10,17,17,17,17,17
03184.png,3,3,3,3,2,2,3,3,3,3,2,3,1,1,13,13,3,3,3,5,3
03185.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,25,12,12,12,12,26
03186.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,25
03187.png,31,31,31,31,31,31,31,31,31,31,31,31,25,31,24,25,31,31,25,31,31
03188.png,36,36,36,36,36,36,36,36,36,36,36,33,40,40,16,16,36,36,36,35,39
03189.png,7,7,4,5,5,8,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7
03190.png,8,8,8,8,8,8,8,8,4,8,8,8,8,8,7,8,8,8,7,7,7
03191.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03192.png,3,3,3,5,5,5,3,3,3,3,3,1,3,3,3,3,3,3,9,3,3
03193.png,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,8
03194.png,24,24,24,24,25,25,25,27,24,24,25,24,24,24,24,24,24,25,24,24,24
03195.png,11,11,11,11,11,25,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
03196.png,28,28,28,20,31,20,28,28,28,28,28,28,28,28,28,28,28,28,28,31,11
03197.png,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,12,2,2,2,2,17
03198.png,1,1,1,2,8,8,2,8,4,5,2,1,5,1,1,1,1,1,2,7,1
03199.png,5,5,5,5,5,8,5,5,5,5,5,5,5,5,5,5,5,5,1,2,1
03200.png,5,1,5,5,5,4,5,5,7,1,5,5,5,5,5,1,1,5,7,1,1
03201.png,9,5,9,9,9,8,9,9,10,9,2,9,10,10,16,16,9,9,1,9,9
03202.png,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,16,1,1,15,1,1
03203.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03204.png,13,13,13,13,13,10,13,13,13,13,13,13,13,13,41,13,13,13,13,13,13
03205.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03206.png,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7
03207.png,31,30,31,25,3,25,31,31,42,31,25,31,25,31,31,31,31,18,18,31,31
03208.png,1,1,1,1,2,4,1,1,2,1,2,2,1,12,16,12,1,1,1,2,1
03209.png,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
03210.png,7,8,7,9,8,8,7,8,7,8,8,8,8,8,16,7,7,8,3,12,15
03211.png,1,1,1,12,1,8,1,1,8,1,1,1,2,1,2,41,1,1,12,29,29
03212.png,2,2,2,2,5,8,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2
03213.png,12,12,12,12,12,12,12,12,12,12,41,12,25,25,12,11,12,12,12,12,12
03214.png,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17
03215.png,4,4,8,4,8,8,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4
03216.png,11,11,11,11,11,11,11,11,11,11,11,11,11,11,25,11,11,11,11,11,11
03217.png,24,24,24,24,25,25,24,25,26,24,24,24,24,12,24,24,24,24,24,24,24
03218.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,33,38,38,38
03219.png,10,10,10,10,10,10,10,10,3,10,10,10,10,10,10,10,10,10,10,11,10
03220.png,24,24,21,24,21,3,24,24,25,24,21,24,12,24,24,24,25,25,18,19,25
03221.png,26,26,26,25,20,25,26,28,26,26,26,26,26,26,26,26,18,18,26,11,18
03222.png,6,6,42,42,42,8,6,6,6,6,6,6,42,6,6,38,6,6,26,10,12
03223.png,4,4,4,4,4,8,4,4,4,4,4,4,4,2,4,4,4,4,1,4,15
03224.png,11,11,25,11,25,2,30,30,30,11,25,11,28,11,11,11,11,11,11,11,11
03225.png,23,23,23,23,23,19,23,23,23,23,23,23,28,23,23,23,23,23,23,23,23
03226.png,4,4,4,4,5,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
03227.png,35,35,35,35,35,35,35,35,35,35,35,35,35,38,16,16,35,35,35,35,35
03228.png,7,7,7,7,7,7,7,7,7,7,1,5,7,7,7,7,7,7,7,7,8
03229.png,15,15,15,15,15,15,15,15,15,15,15,15,16,11,15,13,15,15,15,15,15
03230.png,31,31,20,31,20,20,31,31,31,20,31,31,31,30,31,31,31,31,31,13,31
03231.png,23,30,23,31,20,10,23,23,23,30,23,23,23,23,23,23,11,23,23,18,30
03232.png,11,11,11,11,21,10,11,11,11,11,11,11,11,25,11,16,11,11,12,29,25
03233.png,25,25,25,25,25,12,25,25,25,25,25,25,25,25,27,25,25,18,25,28,25
03234.png,18,18,26,18,18,11,18,18,18,18,18,18,18,18,18,18,18,18,11,18,11
03235.png,27,27,27,27,22,31,18,27,27,27,27,27,27,27,27,22,25,27,18,27,27
03236.png,41,41,41,41,41,41,9,41,41,41,9,16,9,16,16,16,41,41,15,41,15
03237.png,1,1,1,1,1,2,1,1,5,1,1,1,1,1,25,16,1,1,1,1,1
