Name,Orig_Label,Pred_Label,Pred_Blurred_5_Label,Pred_Blurred_10_Label,Pred_Blurred_15_Label,Pred_Blurred_20_Label,Pred_Dark_1_Label,Pred_Dark_2_Label,Pred_Dark_3_Label,Pred_Bright_1_Label,Pred_Bright_2_Label,Pred_Bright_3_Label,Pred_Bright_4_Label,Pred_Bright_5_Label,Pred_Bright_6_Label,Pred_Bright_7_Label,Pred_Occl_5_Label,Pred_Occl_10_Label,Pred_Occl_15_Label,Pred_Occl_20_Label,Pred_Occl_25_Label
02885.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,28,25
02886.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,9
02887.png,4,4,4,2,2,2,4,2,2,4,2,4,4,4,1,1,2,2,9,7,35
02888.png,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4
02889.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
02890.png,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
02891.png,39,38,38,38,38,38,38,38,31,38,38,38,38,38,38,33,38,38,38,38,38
02892.png,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,7,7,7,7,7
02893.png,22,22,22,11,11,26,22,22,22,22,22,22,28,28,22,41,19,22,22,15,11
02894.png,40,40,34,40,40,40,40,40,36,33,40,40,40,40,33,40,40,37,40,35,36
02895.png,4,4,4,4,4,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
02896.png,12,12,12,12,12,12,12,12,20,12,18,12,12,25,22,22,12,12,11,11,12
02897.png,10,10,10,10,10,10,10,10,10,10,10,41,16,41,16,16,10,10,10,15,15
02898.png,15,15,15,8,5,10,15,15,42,10,9,15,15,15,15,15,15,18,15,15,15
02899.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,25,13,12,12,12,12,12
02900.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,13
02901.png,34,34,34,34,34,40,34,34,34,34,40,1,25,1,22,25,34,34,35,33,37
02902.png,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11
02903.png,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
02904.png,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,5,5,1
02905.png,25,25,25,25,25,25,25,25,25,25,28,25,25,25,25,25,25,11,25,11,25
02906.png,37,36,36,36,36,36,37,36,36,37,36,37,36,33,36,40,35,36,35,38,37
02907.png,17,17,17,17,17,17,9,14,17,17,16,12,15,32,16,38,14,4,12,18,12
02908.png,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,15,15,15,15,15,9
02909.png,14,14,14,14,14,14,14,14,8,14,14,14,14,14,14,14,14,14,14,14,14
02910.png,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
02911.png,12,12,12,12,12,12,12,12,12,12,12,12,12,25,25,25,12,11,12,13,12
02912.png,26,18,26,26,20,2,26,26,26,11,26,26,24,26,26,26,26,26,26,26,11
02913.png,18,26,18,17,25,2,26,18,19,18,18,18,18,18,18,18,18,18,18,11,11
02914.png,9,9,9,9,9,10,9,10,10,9,9,9,9,9,9,9,9,9,9,9,9
02915.png,17,17,17,17,17,17,17,17,17,17,17,16,2,11,25,12,17,17,17,17,17
02916.png,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9
02917.png,7,7,7,8,8,8,7,7,7,7,7,7,7,7,7,4,7,9,7,7,7
02918.png,23,28,28,31,20,10,11,20,19,23,20,23,20,28,20,19,23,23,25,23,26
02919.png,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
02920.png,35,35,35,35,35,38,35,35,13,35,35,35,35,35,35,35,35,35,33,26,35
02921.png,11,23,11,11,11,11,11,11,30,11,11,11,11,11,11,11,11,11,11,11,11
02922.png,7,7,7,8,8,8,7,7,7,8,7,7,7,4,2,4,7,7,7,11,26
02923.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11
02924.png,5,5,5,5,8,8,5,5,5,5,5,5,5,1,4,4,5,5,1,5,9
02925.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
02926.png,10,10,10,10,10,10,2,10,10,10,10,10,10,10,10,10,10,10,10,11,9
02927.png,9,9,9,9,9,9,9,9,10,9,9,9,9,1,9,9,9,9,9,9,9
02928.png,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1
02929.png,10,10,10,10,10,10,10,10,6,10,10,10,10,10,10,10,10,10,10,10,9
02930.png,0,4,4,0,4,8,0,4,5,4,0,4,1,1,15,1,0,0,1,0,14
02931.png,1,1,2,2,8,8,4,1,8,7,1,5,1,2,2,5,2,5,11,1,2
02932.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
02933.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
02934.png,13,13,13,13,13,13,13,4,13,13,13,13,13,13,13,13,13,13,13,13,13
02935.png,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
02936.png,18,18,18,18,26,1,18,18,18,18,18,18,18,18,18,18,18,30,18,18,9
02937.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
02938.png,4,4,4,4,4,8,4,4,4,4,5,4,4,4,4,4,4,8,4,3,8
02939.png,2,2,2,2,2,5,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2
02940.png,8,8,8,8,8,8,8,8,8,8,7,8,8,8,4,8,8,8,24,15,8
02941.png,16,16,16,16,16,16,16,16,16,16,16,16,16,16,25,16,16,16,9,16,16
02942.png,17,17,17,17,17,17,17,17,17,17,17,15,16,15,15,22,17,17,17,17,17
02943.png,18,18,18,18,23,31,18,18,18,21,18,18,18,18,25,25,18,18,18,23,17
02944.png,39,39,39,39,39,39,39,39,38,39,38,38,15,16,16,16,39,39,35,39,39
02945.png,15,15,15,15,15,15,15,15,10,15,15,15,15,15,15,15,15,15,15,15,15
02946.png,5,5,5,2,8,8,1,5,5,5,1,1,15,15,16,25,8,10,2,1,5
02947.png,9,9,9,9,9,32,9,9,9,9,9,9,9,9,9,9,9,23,9,9,11
02948.png,15,9,15,15,15,15,15,15,15,15,15,16,1,25,25,22,15,15,15,18,15
02949.png,17,17,12,17,17,17,17,17,17,4,12,15,13,18,13,13,17,17,17,12,17
02950.png,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
02951.png,8,8,8,8,8,8,8,8,8,8,8,8,4,4,4,1,8,8,7,8,8
02952.png,33,33,33,33,33,38,33,33,33,33,33,38,33,33,33,35,33,33,33,35,35
02953.png,33,33,33,33,33,34,33,33,33,33,33,33,33,33,33,34,33,35,33,35,37
02954.png,23,31,23,23,23,19,23,23,19,23,31,23,23,23,23,23,23,23,23,31,23
02955.png,1,1,2,1,1,8,1,1,1,1,4,4,15,15,15,16,1,1,1,2,1
02956.png,11,11,11,30,30,28,11,11,11,11,11,11,11,11,11,11,11,11,28,11,11
02957.png,28,28,28,28,28,28,28,28,28,11,28,25,25,25,25,16,28,28,11,28,13
02958.png,9,9,9,10,9,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9
02959.png,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,18,4
02960.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,16,14,14,14,14,14
02961.png,3,3,3,5,10,10,3,3,6,3,3,3,3,3,5,3,3,3,26,3,11
02962.png,22,22,22,20,20,31,22,22,26,22,22,22,22,22,22,22,22,22,11,22,11
02963.png,17,17,17,17,17,17,17,17,17,17,41,15,16,15,16,15,17,17,17,17,15
02964.png,9,9,9,9,10,10,9,10,9,9,9,3,9,9,9,9,9,9,9,9,9
02965.png,3,3,3,3,10,10,3,3,3,3,1,1,1,1,15,16,1,1,10,3,14
02966.png,26,26,26,25,26,26,26,26,26,26,26,26,18,12,12,12,26,26,26,26,26
02967.png,2,2,2,2,4,2,2,2,2,4,2,1,2,41,12,2,2,2,2,2,19
02968.png,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,9,16,16,16
02969.png,17,17,17,17,17,17,17,17,17,17,17,17,17,20,5,25,14,17,18,17,11
02970.png,18,18,28,18,12,41,18,18,13,18,18,25,22,22,22,22,18,18,18,18,11
02971.png,12,12,12,12,12,11,12,12,12,12,12,12,28,12,12,12,12,12,12,12,12
02972.png,29,29,29,29,28,22,29,29,26,29,29,29,11,29,23,23,29,28,11,28,29
02973.png,11,11,11,11,11,21,11,11,11,11,11,11,25,18,25,25,11,11,11,25,11
02974.png,18,18,18,18,18,25,18,18,18,18,18,18,18,18,18,18,18,18,18,11,18
02975.png,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,1,1,1,1,1
02976.png,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,15,2,2,2,2,1
02977.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,25,38,38,38,38,38
02978.png,36,38,36,35,36,38,36,36,33,36,15,15,15,16,16,16,36,36,35,36,38
02979.png,25,27,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11
02980.png,41,41,41,32,41,41,41,41,41,41,41,32,32,15,15,15,41,41,41,15,41
02981.png,5,5,5,5,2,7,5,5,5,5,5,4,4,4,16,41,5,29,18,7,11
02982.png,12,12,12,13,12,12,12,12,12,12,12,22,15,22,22,25,12,12,13,11,12
02983.png,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,26,7,7
02984.png,17,17,17,17,17,17,17,17,17,17,17,38,12,12,12,32,17,17,17,17,18
02985.png,4,4,4,8,5,8,8,4,4,10,4,4,7,4,4,4,4,4,4,4,4
02986.png,25,25,25,25,25,31,25,25,25,25,25,25,25,18,25,25,25,25,25,31,11
02987.png,6,42,6,6,42,32,6,6,6,6,6,6,6,32,41,1,6,6,42,6,6
02988.png,36,36,36,36,36,34,36,36,39,36,36,36,34,16,15,22,36,36,36,36,35
02989.png,26,26,26,11,22,2,26,26,26,26,26,12,25,41,12,12,26,26,11,26,11
02990.png,9,9,9,9,8,10,9,9,9,9,9,9,9,9,9,10,9,9,15,9,15
02991.png,7,7,7,7,8,5,8,7,7,7,7,7,7,7,7,7,7,7,9,9,9
02992.png,14,14,14,14,14,14,14,14,14,14,14,14,1,1,1,1,14,14,14,14,14
02993.png,30,30,30,30,28,11,30,28,30,30,30,30,30,30,30,25,30,30,18,30,31
02994.png,17,17,17,17,17,17,17,17,17,17,9,41,16,16,16,12,17,17,17,17,25
02995.png,20,19,20,19,20,20,19,20,20,19,19,19,19,19,19,19,18,19,19,11,11
02996.png,18,18,18,18,12,12,18,18,11,18,18,18,4,22,22,22,13,18,12,18,13
02997.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,35,35,12,12,12,12,12
02998.png,41,41,41,41,41,41,41,41,12,41,41,41,41,41,41,41,41,41,41,41,18
02999.png,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,8,5,13,5
03000.png,11,11,11,11,11,23,11,11,11,11,11,11,11,11,11,11,11,11,11,16,11
03001.png,36,36,36,36,36,36,36,36,36,36,36,36,36,34,12,22,35,36,36,36,36
03002.png,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03003.png,15,15,15,15,15,1,15,15,15,15,15,15,15,12,25,25,15,15,15,15,25
03004.png,11,30,25,28,30,28,11,11,30,25,11,11,25,30,11,11,11,11,30,30,11
03005.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03006.png,34,33,34,34,34,34,34,33,1,34,34,34,33,33,33,38,33,35,33,38,33
03007.png,33,34,34,34,34,34,33,33,33,34,34,33,33,33,33,1,33,33,38,38,33
03008.png,21,27,21,18,11,23,21,21,25,21,21,23,25,31,25,23,23,11,21,23,21
03009.png,0,1,0,0,4,10,0,0,3,0,4,1,1,4,1,2,0,0,1,2,4
03010.png,9,9,9,9,9,9,9,9,9,38,9,9,9,9,9,9,18,9,9,9,9
03011.png,9,9,9,10,10,2,9,9,10,9,9,41,41,41,1,25,9,9,9,15,9
03012.png,27,27,27,28,26,26,27,27,26,27,27,27,27,18,18,18,27,27,27,27,15
03013.png,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,11,11
03014.png,18,18,18,18,26,26,18,18,18,18,18,18,18,18,18,18,18,18,18,18,26
03015.png,31,31,31,31,31,6,31,31,19,31,31,31,31,31,31,29,31,18,31,18,31
03016.png,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,2,1,2,2,2
03017.png,26,26,26,26,26,19,26,26,26,26,26,23,26,26,26,19,26,26,11,14,26
03018.png,25,25,25,25,25,25,25,25,25,25,25,18,25,25,25,25,25,28,18,25,11
03019.png,38,38,38,38,38,38,38,39,13,38,38,38,38,38,38,38,38,36,35,13,38
03020.png,12,12,12,12,12,39,12,12,12,12,12,12,1,25,25,25,12,12,12,12,12
03021.png,6,6,6,6,42,6,6,6,6,6,42,6,6,38,38,33,6,6,6,20,13
03022.png,28,28,28,28,23,2,11,28,28,28,28,28,28,28,28,18,28,28,18,26,28
03023.png,35,35,35,35,35,35,35,35,36,35,35,35,38,12,25,22,35,35,35,35,35
03024.png,5,5,16,5,16,7,5,5,5,5,5,5,1,1,1,1,5,5,5,5,5
03025.png,30,22,30,30,28,25,22,30,29,30,25,25,25,25,25,15,28,30,28,23,13
03026.png,4,4,4,8,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
03027.png,8,8,8,8,5,8,8,32,32,8,3,8,8,8,3,8,8,4,7,8,8
03028.png,12,12,12,12,12,12,12,12,18,12,12,12,12,12,25,22,38,12,18,12,11
03029.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
03030.png,18,18,18,18,12,13,18,18,18,12,18,22,22,22,22,22,18,12,18,18,12
03031.png,1,1,1,1,1,2,1,1,1,1,2,15,15,22,13,32,1,1,1,15,12
03032.png,38,38,38,38,37,13,38,38,12,38,16,13,13,13,13,22,38,38,37,38,37
03033.png,38,38,38,38,38,38,38,38,38,38,38,33,38,38,16,16,38,38,38,38,38
03034.png,9,9,9,9,9,10,9,10,9,9,9,9,9,9,10,9,9,15,9,9,18
03035.png,25,25,25,20,25,25,25,25,25,25,25,25,25,13,25,12,25,25,25,25,25
03036.png,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5
03037.png,1,1,1,1,1,5,1,1,1,1,41,1,1,16,16,16,1,1,1,1,1
03038.png,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,12,1,1,1,1,1
03039.png,42,18,18,42,42,42,42,6,11,42,1,41,41,41,16,25,12,41,42,18,20
03040.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03041.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03042.png,2,2,2,2,2,2,2,2,8,2,2,2,2,2,2,2,2,1,7,2,2
03043.png,30,30,30,28,22,22,29,30,29,30,25,25,1,25,22,25,29,28,13,13,30
03044.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,5
03045.png,35,35,35,35,35,35,35,35,35,35,33,35,35,35,35,35,35,35,35,13,35
03046.png,28,31,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
03047.png,5,5,5,5,5,8,5,5,5,5,5,5,5,13,5,1,5,1,5,9,25
03048.png,11,11,11,11,1,25,11,11,21,11,11,11,11,25,25,25,11,11,11,11,11
03049.png,30,30,20,30,30,31,30,30,19,30,30,30,30,30,30,23,30,11,11,26,28
03050.png,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
03051.png,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,15,11,15
03052.png,25,25,25,18,25,25,25,25,25,11,11,11,25,1,25,1,25,25,25,13,25
03053.png,38,38,39,38,38,38,38,38,38,38,38,38,38,38,34,38,38,38,38,38,38
03054.png,38,38,38,38,38,35,38,38,38,38,38,22,13,22,13,25,38,37,38,38,38
03055.png,31,31,31,20,20,20,31,20,31,31,31,31,31,31,12,12,31,31,31,11,11
03056.png,19,20,19,19,31,19,19,19,19,19,19,19,20,31,20,19,18,20,13,11,11
03057.png,13,13,13,13,13,13,13,13,26,13,13,13,13,13,13,13,13,18,13,18,13
03058.png,21,21,21,21,21,11,21,21,21,21,21,21,21,23,21,21,21,18,25,11,11
03059.png,20,25,25,20,28,31,20,20,20,22,20,15,20,22,19,19,25,19,11,11,19
03060.png,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
03061.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,22,38,38,38,38,38
03062.png,22,22,28,22,23,31,22,22,26,22,22,22,18,22,12,12,22,22,22,25,22
03063.png,28,28,28,28,28,28,28,29,28,28,28,28,28,25,25,25,28,28,28,18,28
03064.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,12,12
03065.png,17,17,17,17,17,17,17,17,17,17,17,15,15,16,15,15,17,17,17,17,17
03066.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03067.png,35,35,35,35,35,35,36,35,13,35,35,35,35,35,35,38,35,35,35,35,26
03068.png,10,10,10,10,14,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10
03069.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03070.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
03071.png,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03072.png,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,12,2,2,2
03073.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,5,20,10,13
03074.png,5,5,5,5,15,5,4,5,5,5,5,5,5,5,2,1,3,3,2,1,1
03075.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03076.png,34,34,34,34,34,34,34,34,38,34,33,38,25,22,22,22,35,35,38,34,38
03077.png,2,2,9,2,5,5,2,2,2,2,2,2,2,2,2,2,2,5,12,5,2
03078.png,2,2,2,2,2,5,2,2,8,2,2,2,2,2,5,1,2,2,2,2,2
03079.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,13,17,17,17,17,17
03080.png,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9
03081.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
03082.png,34,34,34,34,34,34,34,34,33,34,34,34,33,38,38,25,34,36,34,34,33
03083.png,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,15,2
03084.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,13
03085.png,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,11
03086.png,8,4,2,5,5,42,8,5,19,5,5,5,2,5,2,1,8,12,20,13,13
03087.png,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,1,4,4,4,12,4
03088.png,38,38,38,38,38,38,38,38,38,38,39,38,39,39,39,38,39,38,38,13,38
03089.png,10,10,10,10,10,10,10,10,10,10,10,3,10,10,10,10,10,10,15,9,9
03090.png,4,4,4,4,4,8,4,5,4,4,4,4,4,4,4,4,4,4,4,9,15
03091.png,1,4,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,3,2,1
03092.png,33,33,33,34,34,34,33,33,33,34,34,33,33,38,16,41,33,36,35,35,35
03093.png,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
03094.png,14,14,14,14,14,14,14,14,14,14,14,14,14,1,14,4,14,14,14,14,14
03095.png,35,35,35,35,35,38,35,33,33,35,35,35,35,35,35,35,35,38,36,35,35
03096.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,11
03097.png,13,13,13,13,13,13,13,13,13,13,13,13,17,13,18,13,13,13,25,13,13
03098.png,9,9,9,9,9,9,9,9,9,9,9,9,9,41,41,16,9,9,17,9,9
03099.png,5,5,5,5,5,7,5,5,5,5,5,1,5,5,5,5,5,5,5,5,11
03100.png,35,35,35,35,35,35,35,35,35,35,38,35,35,35,35,35,35,35,35,33,35
03101.png,18,29,18,12,42,12,18,1,12,18,11,11,25,25,22,22,11,12,24,18,11
03102.png,25,25,25,28,18,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
03103.png,40,40,40,40,40,40,40,40,40,40,40,33,40,40,33,40,40,40,38,40,40
03104.png,3,3,3,5,5,5,3,3,3,3,3,3,3,3,3,1,3,31,3,5,3
03105.png,13,13,13,13,13,13,13,13,31,13,13,13,13,13,13,13,13,18,13,11,13
03106.png,31,31,31,31,31,31,31,31,31,31,31,31,11,31,31,11,31,23,31,18,18
03107.png,22,22,22,22,22,22,26,22,19,22,22,22,22,22,22,22,22,22,11,11,22
03108.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
03109.png,39,38,38,38,38,38,38,38,25,38,38,38,38,38,38,38,38,38,38,38,38
03110.png,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2
03111.png,25,25,26,25,25,25,23,25,28,25,25,25,13,25,25,25,25,25,28,13,11
03112.png,23,23,23,23,31,31,23,23,19,23,23,23,11,23,25,23,23,23,31,11,23
03113.png,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,26
03114.png,23,23,23,23,10,23,23,23,19,23,23,23,23,23,23,23,11,23,18,23,23
03115.png,12,12,12,12,12,12,12,12,12,12,22,25,25,18,22,22,12,12,12,12,12
03116.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
03117.png,36,37,36,36,36,36,36,36,36,37,36,36,36,36,36,36,36,35,36,35,36
03118.png,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1
03119.png,38,38,38,39,38,34,38,38,40,38,16,22,13,13,25,13,40,38,38,38,38
03120.png,2,2,2,2,2,5,2,2,2,2,1,1,2,41,25,25,2,1,1,2,2
03121.png,8,5,8,8,8,8,8,8,8,8,8,8,4,2,1,1,8,8,8,8,8
03122.png,18,18,11,18,26,26,18,22,18,18,18,18,18,13,1,4,18,18,18,18,26
03123.png,4,4,4,4,4,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,26
03124.png,10,10,10,10,10,10,10,10,8,10,10,10,10,10,9,10,10,10,10,10,10
03125.png,7,7,7,7,7,7,7,7,7,10,7,7,1,4,1,12,7,7,7,7,7
03126.png,38,38,38,38,38,38,38,38,38,38,33,38,38,25,25,25,38,35,35,38,38
03127.png,14,14,14,14,14,17,14,14,14,14,14,14,17,12,17,17,14,14,14,14,17
03128.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10
03129.png,38,38,38,38,38,38,38,38,38,38,38,2,25,22,22,22,38,38,38,38,11
03130.png,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9
03131.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
03132.png,1,1,1,5,5,5,1,1,8,1,1,1,1,1,1,1,5,2,18,18,11
03133.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,18,25,25,25
03134.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
03135.png,1,1,1,1,7,1,1,2,1,1,2,16,9,15,15,16,1,1,1,1,1
03136.png,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,11
03137.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,25,28,25,17,25
03138.png,7,7,7,7,5,3,7,7,12,3,7,7,7,7,7,7,31,7,7,5,7
03139.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10
03140.png,5,5,5,5,5,8,5,5,8,5,5,5,5,5,5,5,5,5,5,5,5
03141.png,40,40,40,40,34,34,40,40,3,40,40,40,39,40,40,40,40,40,40,35,38
03142.png,28,28,28,28,25,25,28,28,28,28,28,24,28,28,28,25,28,28,11,28,11
03143.png,20,19,19,20,28,20,19,26,20,20,19,19,19,19,19,19,20,18,19,20,26
03144.png,4,4,4,1,8,5,4,4,4,4,1,4,4,4,1,4,1,4,4,1,4
03145.png,9,9,9,9,9,31,9,9,19,9,9,9,9,9,9,9,9,11,9,9,9
03146.png,3,3,3,3,5,5,5,2,3,3,1,1,3,1,3,3,3,3,3,3,3
03147.png,1,2,8,5,8,8,3,8,5,5,1,1,1,5,8,1,1,2,23,17,11
03148.png,35,35,35,35,35,35,35,35,42,35,35,38,35,35,35,35,35,38,35,12,38
03149.png,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,15,2,1,2
03150.png,22,22,23,22,22,22,22,22,22,23,22,22,22,22,25,22,22,22,25,13,22
03151.png,2,2,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
03152.png,2,2,2,2,2,1,5,2,2,2,2,2,2,2,2,10,3,2,2,2,12
03153.png,1,1,1,1,1,1,1,1,1,1,1,1,1,16,15,41,1,1,1,1,12
03154.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,16,17,14,14,14,14,14
03155.png,4,4,4,4,4,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
03156.png,3,3,3,2,3,3,5,1,3,3,3,3,3,3,3,1,15,3,15,9,1
03157.png,11,11,11,11,28,25,11,11,11,11,21,21,21,25,25,16,11,25,18,11,11
03158.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
03159.png,5,5,5,5,5,7,5,5,5,5,10,2,1,1,1,1,5,5,5,9,15
03160.png,29,23,23,23,23,29,29,29,29,26,22,18,18,25,25,25,26,23,28,23,23
03161.png,10,10,10,31,10,10,10,10,19,10,10,10,10,10,10,10,10,26,26,26,11
03162.png,33,33,34,34,34,36,33,38,35,34,34,38,38,38,16,16,35,38,35,35,38
03163.png,38,38,38,38,38,38,38,38,4,38,38,38,38,38,38,16,38,38,38,38,38
03164.png,12,12,12,12,12,12,12,12,12,12,12,25,25,22,25,22,12,12,12,12,12
03165.png,17,17,17,17,17,17,17,17,17,17,17,15,12,38,13,13,17,17,17,17,9
03166.png,16,16,10,16,16,16,16,16,16,16,16,16,41,41,16,41,16,9,11,16,16
03167.png,12,12,12,12,12,12,12,12,12,12,12,12,12,38,12,12,12,11,12,12,11
03168.png,3,3,3,3,5,8,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3
03169.png,4,4,4,8,8,5,4,4,19,4,1,4,4,1,1,1,4,4,10,26,4
03170.png,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,10
03171.png,8,8,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,7,10
03172.png,18,30,18,12,18,18,30,30,30,18,18,18,18,25,18,25,10,18,18,18,11
03173.png,38,13,19,12,20,13,13,12,13,12,1,38,12,12,38,38,12,12,11,14,11
03174.png,35,35,35,35,35,35,35,35,35,35,37,40,35,35,35,35,35,35,35,33,35
03175.png,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1
03176.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
